RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600370524963	 	3.3.1
USER	AdvDevStudyDataLake	8812	START	1600370643731	1600370643731
USER	AdvDevStudyDataLake	8814	START	1600370643741	1600370643741
USER	AdvDevStudyDataLake	8815	START	1600370643751	1600370643751
REQUEST	8707		request_1	1600370642952	1600370643758	OK	 
USER	AdvDevStudyDataLake	8707	END	1600370642952	1600370643758
USER	AdvDevStudyDataLake	8817	START	1600370643761	1600370643761
USER	AdvDevStudyDataLake	8816	START	1600370643761	1600370643761
REQUEST	8709		request_1	1600370642961	1600370643764	OK	 
USER	AdvDevStudyDataLake	8709	END	1600370642961	1600370643764
REQUEST	8710		request_1	1600370642971	1600370643764	OK	 
USER	AdvDevStudyDataLake	8710	END	1600370642971	1600370643764
REQUEST	8708		request_1	1600370642961	1600370643765	OK	 
USER	AdvDevStudyDataLake	8708	END	1600370642961	1600370643765
USER	AdvDevStudyDataLake	8818	START	1600370643772	1600370643772
USER	AdvDevStudyDataLake	8819	START	1600370643781	1600370643781
USER	AdvDevStudyDataLake	8820	START	1600370643781	1600370643781
USER	AdvDevStudyDataLake	8821	START	1600370643791	1600370643791
REQUEST	8712		request_1	1600370642992	1600370643795	OK	 
REQUEST	8713		request_1	1600370642992	1600370643795	OK	 
REQUEST	8711		request_1	1600370642981	1600370643795	OK	 
USER	AdvDevStudyDataLake	8712	END	1600370642992	1600370643795
USER	AdvDevStudyDataLake	8713	END	1600370642992	1600370643795
USER	AdvDevStudyDataLake	8711	END	1600370642981	1600370643795
USER	AdvDevStudyDataLake	8822	START	1600370643801	1600370643801
REQUEST	8714		request_1	1600370643001	1600370643802	OK	 
USER	AdvDevStudyDataLake	8714	END	1600370643001	1600370643802
REQUEST	8715		request_1	1600370643012	1600370643809	OK	 
USER	AdvDevStudyDataLake	8715	END	1600370643011	1600370643809
USER	AdvDevStudyDataLake	8824	START	1600370643811	1600370643811
USER	AdvDevStudyDataLake	8823	START	1600370643811	1600370643811
USER	AdvDevStudyDataLake	8825	START	1600370643824	1600370643824
REQUEST	8716		request_1	1600370643022	1600370643825	OK	 
REQUEST	8718		request_1	1600370643033	1600370643825	OK	 
USER	AdvDevStudyDataLake	8716	END	1600370643022	1600370643825
USER	AdvDevStudyDataLake	8718	END	1600370643032	1600370643825
REQUEST	8717		request_1	1600370643022	1600370643826	OK	 
USER	AdvDevStudyDataLake	8717	END	1600370643022	1600370643826
USER	AdvDevStudyDataLake	8826	START	1600370643833	1600370643833
REQUEST	8719		request_1	1600370643043	1600370643836	OK	 
USER	AdvDevStudyDataLake	8719	END	1600370643043	1600370643836
USER	AdvDevStudyDataLake	8827	START	1600370643843	1600370643843
USER	AdvDevStudyDataLake	8828	START	1600370643843	1600370643843
REQUEST	8721		request_1	1600370643052	1600370643848	OK	 
USER	AdvDevStudyDataLake	8721	END	1600370643051	1600370643848
REQUEST	8722		request_1	1600370643061	1600370643849	OK	 
USER	AdvDevStudyDataLake	8722	END	1600370643060	1600370643849
USER	AdvDevStudyDataLake	8829	START	1600370643851	1600370643851
REQUEST	8720		request_1	1600370643052	1600370643854	OK	 
USER	AdvDevStudyDataLake	8720	END	1600370643051	1600370643854
USER	AdvDevStudyDataLake	8830	START	1600370643862	1600370643862
REQUEST	8723		request_1	1600370643073	1600370643869	OK	 
USER	AdvDevStudyDataLake	8723	END	1600370643073	1600370643869
USER	AdvDevStudyDataLake	8832	START	1600370643871	1600370643871
USER	AdvDevStudyDataLake	8831	START	1600370643871	1600370643871
USER	AdvDevStudyDataLake	8833	START	1600370643881	1600370643881
REQUEST	8725		request_1	1600370643081	1600370643882	OK	 
USER	AdvDevStudyDataLake	8725	END	1600370643081	1600370643883
USER	AdvDevStudyDataLake	8835	START	1600370643892	1600370643892
USER	AdvDevStudyDataLake	8834	START	1600370643892	1600370643892
REQUEST	8727		request_1	1600370643101	1600370643895	OK	 
USER	AdvDevStudyDataLake	8727	END	1600370643101	1600370643896
REQUEST	8726		request_1	1600370643092	1600370643896	OK	 
USER	AdvDevStudyDataLake	8726	END	1600370643091	1600370643896
USER	AdvDevStudyDataLake	8836	START	1600370643903	1600370643903
REQUEST	8728		request_1	1600370643101	1600370643903	OK	 
USER	AdvDevStudyDataLake	8728	END	1600370643101	1600370643904
REQUEST	8729		request_1	1600370643111	1600370643910	OK	 
USER	AdvDevStudyDataLake	8729	END	1600370643111	1600370643911
USER	AdvDevStudyDataLake	8837	START	1600370643911	1600370643911
REQUEST	8730		request_1	1600370643122	1600370643917	OK	 
REQUEST	8731		request_1	1600370643131	1600370643917	OK	 
USER	AdvDevStudyDataLake	8730	END	1600370643122	1600370643917
USER	AdvDevStudyDataLake	8731	END	1600370643131	1600370643917
USER	AdvDevStudyDataLake	8838	START	1600370643923	1600370643923
USER	AdvDevStudyDataLake	8839	START	1600370643923	1600370643923
REQUEST	8732		request_1	1600370643131	1600370643924	OK	 
USER	AdvDevStudyDataLake	8732	END	1600370643131	1600370643925
USER	AdvDevStudyDataLake	8840	START	1600370643932	1600370643932
REQUEST	8724		request_1	1600370643081	1600370643939	OK	 
REQUEST	8733		request_1	1600370643144	1600370643939	OK	 
USER	AdvDevStudyDataLake	8733	END	1600370643144	1600370643939
USER	AdvDevStudyDataLake	8724	END	1600370643081	1600370643939
USER	AdvDevStudyDataLake	8841	START	1600370643943	1600370643943
USER	AdvDevStudyDataLake	8843	START	1600370643951	1600370643951
USER	AdvDevStudyDataLake	8842	START	1600370643952	1600370643952
REQUEST	8737		request_1	1600370643171	1600370643952	OK	 
USER	AdvDevStudyDataLake	8737	END	1600370643171	1600370643953
REQUEST	8736		request_1	1600370643161	1600370643958	OK	 
REQUEST	8734		request_1	1600370643151	1600370643958	OK	 
USER	AdvDevStudyDataLake	8736	END	1600370643161	1600370643958
USER	AdvDevStudyDataLake	8734	END	1600370643151	1600370643959
REQUEST	8735		request_1	1600370643162	1600370643959	OK	 
USER	AdvDevStudyDataLake	8735	END	1600370643161	1600370643959
USER	AdvDevStudyDataLake	8844	START	1600370643963	1600370643963
REQUEST	8738		request_1	1600370643184	1600370643967	OK	 
USER	AdvDevStudyDataLake	8738	END	1600370643183	1600370643967
USER	AdvDevStudyDataLake	8845	START	1600370643973	1600370643973
USER	AdvDevStudyDataLake	8846	START	1600370643981	1600370643981
USER	AdvDevStudyDataLake	8847	START	1600370643981	1600370643981
USER	AdvDevStudyDataLake	8848	START	1600370643991	1600370643991
USER	AdvDevStudyDataLake	8849	START	1600370644001	1600370644001
USER	AdvDevStudyDataLake	8851	START	1600370644012	1600370644012
USER	AdvDevStudyDataLake	8850	START	1600370644012	1600370644012
REQUEST	8740		request_1	1600370643191	1600370644013	OK	 
REQUEST	8741		request_1	1600370643202	1600370644013	OK	 
REQUEST	8739		request_1	1600370643191	1600370644013	OK	 
REQUEST	8744		request_1	1600370643221	1600370644013	OK	 
REQUEST	8742		request_1	1600370643212	1600370644014	OK	 
REQUEST	8745		request_1	1600370643231	1600370644014	OK	 
USER	AdvDevStudyDataLake	8740	END	1600370643191	1600370644013
USER	AdvDevStudyDataLake	8741	END	1600370643202	1600370644013
USER	AdvDevStudyDataLake	8744	END	1600370643221	1600370644013
USER	AdvDevStudyDataLake	8739	END	1600370643191	1600370644013
USER	AdvDevStudyDataLake	8745	END	1600370643231	1600370644014
USER	AdvDevStudyDataLake	8742	END	1600370643211	1600370644014
REQUEST	8743		request_1	1600370643221	1600370644020	OK	 
USER	AdvDevStudyDataLake	8743	END	1600370643221	1600370644020
USER	AdvDevStudyDataLake	8852	START	1600370644021	1600370644021
USER	AdvDevStudyDataLake	8854	START	1600370644034	1600370644034
USER	AdvDevStudyDataLake	8853	START	1600370644034	1600370644034
REQUEST	8746		request_1	1600370643244	1600370644037	OK	 
USER	AdvDevStudyDataLake	8746	END	1600370643244	1600370644037
USER	AdvDevStudyDataLake	8855	START	1600370644041	1600370644041
REQUEST	8748		request_1	1600370643252	1600370644047	OK	 
USER	AdvDevStudyDataLake	8748	END	1600370643252	1600370644048
REQUEST	8747		request_1	1600370643252	1600370644048	OK	 
USER	AdvDevStudyDataLake	8747	END	1600370643252	1600370644049
USER	AdvDevStudyDataLake	8856	START	1600370644053	1600370644053
USER	AdvDevStudyDataLake	8858	START	1600370644061	1600370644061
USER	AdvDevStudyDataLake	8857	START	1600370644061	1600370644061
REQUEST	8752		request_1	1600370643283	1600370644066	OK	 
USER	AdvDevStudyDataLake	8752	END	1600370643283	1600370644066
REQUEST	8750		request_1	1600370643271	1600370644066	OK	 
USER	AdvDevStudyDataLake	8750	END	1600370643271	1600370644067
USER	AdvDevStudyDataLake	8859	START	1600370644071	1600370644071
REQUEST	8749		request_1	1600370643261	1600370644072	OK	 
USER	AdvDevStudyDataLake	8749	END	1600370643261	1600370644072
REQUEST	8751		request_1	1600370643283	1600370644077	OK	 
USER	AdvDevStudyDataLake	8751	END	1600370643283	1600370644078
USER	AdvDevStudyDataLake	8860	START	1600370644083	1600370644083
USER	AdvDevStudyDataLake	8862	START	1600370644092	1600370644092
USER	AdvDevStudyDataLake	8861	START	1600370644092	1600370644092
REQUEST	8753		request_1	1600370643292	1600370644098	OK	 
USER	AdvDevStudyDataLake	8753	END	1600370643292	1600370644098
USER	AdvDevStudyDataLake	8863	START	1600370644102	1600370644102
REQUEST	8756		request_1	1600370643311	1600370644105	OK	 
USER	AdvDevStudyDataLake	8756	END	1600370643311	1600370644105
REQUEST	8754		request_1	1600370643302	1600370644106	OK	 
USER	AdvDevStudyDataLake	8754	END	1600370643301	1600370644106
REQUEST	8755		request_1	1600370643302	1600370644111	OK	 
USER	AdvDevStudyDataLake	8864	START	1600370644111	1600370644111
USER	AdvDevStudyDataLake	8755	END	1600370643301	1600370644112
REQUEST	8759		request_1	1600370643331	1600370644118	OK	 
USER	AdvDevStudyDataLake	8759	END	1600370643331	1600370644118
USER	AdvDevStudyDataLake	8865	START	1600370644123	1600370644123
USER	AdvDevStudyDataLake	8866	START	1600370644123	1600370644123
REQUEST	8758		request_1	1600370643331	1600370644126	OK	 
USER	AdvDevStudyDataLake	8758	END	1600370643331	1600370644126
REQUEST	8757		request_1	1600370643321	1600370644127	OK	 
USER	AdvDevStudyDataLake	8757	END	1600370643321	1600370644127
USER	AdvDevStudyDataLake	8867	START	1600370644134	1600370644134
USER	AdvDevStudyDataLake	8869	START	1600370644141	1600370644141
USER	AdvDevStudyDataLake	8868	START	1600370644141	1600370644141
REQUEST	8761		request_1	1600370643351	1600370644147	OK	 
USER	AdvDevStudyDataLake	8761	END	1600370643351	1600370644147
USER	AdvDevStudyDataLake	8870	START	1600370644153	1600370644153
REQUEST	8762		request_1	1600370643363	1600370644155	OK	 
USER	AdvDevStudyDataLake	8762	END	1600370643363	1600370644155
USER	AdvDevStudyDataLake	8871	START	1600370644161	1600370644161
REQUEST	8764		request_1	1600370643372	1600370644166	OK	 
USER	AdvDevStudyDataLake	8764	END	1600370643371	1600370644166
REQUEST	8760		request_1	1600370643341	1600370644166	OK	 
USER	AdvDevStudyDataLake	8760	END	1600370643341	1600370644166
USER	AdvDevStudyDataLake	8872	START	1600370644173	1600370644173
USER	AdvDevStudyDataLake	8873	START	1600370644173	1600370644173
REQUEST	8763		request_1	1600370643363	1600370644175	OK	 
USER	AdvDevStudyDataLake	8763	END	1600370643363	1600370644175
USER	AdvDevStudyDataLake	8874	START	1600370644181	1600370644181
REQUEST	8765		request_1	1600370643382	1600370644181	OK	 
USER	AdvDevStudyDataLake	8765	END	1600370643381	1600370644182
USER	AdvDevStudyDataLake	8875	START	1600370644191	1600370644191
USER	AdvDevStudyDataLake	8876	START	1600370644201	1600370644201
USER	AdvDevStudyDataLake	8877	START	1600370644201	1600370644201
REQUEST	8768		request_1	1600370643401	1600370644202	OK	 
USER	AdvDevStudyDataLake	8768	END	1600370643401	1600370644203
REQUEST	8769		request_1	1600370643412	1600370644210	OK	 
REQUEST	8766		request_1	1600370643392	1600370644210	OK	 
USER	AdvDevStudyDataLake	8769	END	1600370643412	1600370644210
USER	AdvDevStudyDataLake	8766	END	1600370643392	1600370644210
REQUEST	8767		request_1	1600370643392	1600370644210	OK	 
USER	AdvDevStudyDataLake	8767	END	1600370643392	1600370644211
USER	AdvDevStudyDataLake	8878	START	1600370644211	1600370644211
REQUEST	8770		request_1	1600370643424	1600370644212	OK	 
USER	AdvDevStudyDataLake	8770	END	1600370643423	1600370644213
REQUEST	8772		request_1	1600370643433	1600370644217	OK	 
USER	AdvDevStudyDataLake	8772	END	1600370643432	1600370644218
USER	AdvDevStudyDataLake	8879	START	1600370644223	1600370644223
USER	AdvDevStudyDataLake	8881	START	1600370644232	1600370644232
USER	AdvDevStudyDataLake	8880	START	1600370644232	1600370644232
REQUEST	8771		request_1	1600370643424	1600370644233	OK	 
USER	AdvDevStudyDataLake	8771	END	1600370643423	1600370644233
REQUEST	8773		request_1	1600370643444	1600370644240	OK	 
USER	AdvDevStudyDataLake	8773	END	1600370643444	1600370644240
USER	AdvDevStudyDataLake	8882	START	1600370644241	1600370644241
USER	AdvDevStudyDataLake	8883	START	1600370644251	1600370644251
REQUEST	8774		request_1	1600370643452	1600370644252	OK	 
USER	AdvDevStudyDataLake	8774	END	1600370643451	1600370644253
REQUEST	8776		request_1	1600370643461	1600370644259	OK	 
USER	AdvDevStudyDataLake	8776	END	1600370643461	1600370644259
USER	AdvDevStudyDataLake	8884	START	1600370644261	1600370644261
USER	AdvDevStudyDataLake	8885	START	1600370644261	1600370644261
REQUEST	8775		request_1	1600370643452	1600370644267	OK	 
REQUEST	8779		request_1	1600370643481	1600370644267	OK	 
USER	AdvDevStudyDataLake	8775	END	1600370643451	1600370644267
USER	AdvDevStudyDataLake	8779	END	1600370643481	1600370644267
USER	AdvDevStudyDataLake	8886	START	1600370644272	1600370644272
REQUEST	8777		request_1	1600370643472	1600370644273	OK	 
USER	AdvDevStudyDataLake	8777	END	1600370643472	1600370644274
USER	AdvDevStudyDataLake	8887	START	1600370644281	1600370644281
USER	AdvDevStudyDataLake	8888	START	1600370644281	1600370644281
REQUEST	8778		request_1	1600370643481	1600370644285	OK	 
USER	AdvDevStudyDataLake	8778	END	1600370643481	1600370644285
USER	AdvDevStudyDataLake	8889	START	1600370644292	1600370644292
REQUEST	8780		request_1	1600370643492	1600370644293	OK	 
USER	AdvDevStudyDataLake	8780	END	1600370643492	1600370644294
REQUEST	8781		request_1	1600370643502	1600370644301	OK	 
USER	AdvDevStudyDataLake	8781	END	1600370643501	1600370644301
USER	AdvDevStudyDataLake	8890	START	1600370644301	1600370644301
REQUEST	8782		request_1	1600370643502	1600370644306	OK	 
USER	AdvDevStudyDataLake	8782	END	1600370643501	1600370644306
USER	AdvDevStudyDataLake	8891	START	1600370644312	1600370644312
USER	AdvDevStudyDataLake	8892	START	1600370644312	1600370644312
REQUEST	8783		request_1	1600370643511	1600370644313	OK	 
USER	AdvDevStudyDataLake	8783	END	1600370643511	1600370644313
USER	AdvDevStudyDataLake	8893	START	1600370644321	1600370644321
REQUEST	8787		request_1	1600370643542	1600370644326	OK	 
REQUEST	8784		request_1	1600370643521	1600370644326	OK	 
REQUEST	8785		request_1	1600370643532	1600370644326	OK	 
USER	AdvDevStudyDataLake	8784	END	1600370643521	1600370644326
USER	AdvDevStudyDataLake	8787	END	1600370643542	1600370644326
USER	AdvDevStudyDataLake	8785	END	1600370643532	1600370644326
USER	AdvDevStudyDataLake	8894	START	1600370644331	1600370644331
REQUEST	8786		request_1	1600370643532	1600370644333	OK	 
USER	AdvDevStudyDataLake	8786	END	1600370643532	1600370644334
USER	AdvDevStudyDataLake	8895	START	1600370644344	1600370644344
USER	AdvDevStudyDataLake	8896	START	1600370644344	1600370644344
REQUEST	8788		request_1	1600370643552	1600370644346	OK	 
USER	AdvDevStudyDataLake	8788	END	1600370643551	1600370644347
REQUEST	8789		request_1	1600370643561	1600370644348	OK	 
USER	AdvDevStudyDataLake	8789	END	1600370643561	1600370644348
USER	AdvDevStudyDataLake	8897	START	1600370644352	1600370644352
REQUEST	8790		request_1	1600370643561	1600370644361	OK	 
USER	AdvDevStudyDataLake	8790	END	1600370643561	1600370644361
USER	AdvDevStudyDataLake	8898	START	1600370644362	1600370644362
REQUEST	8791		request_1	1600370643571	1600370644363	OK	 
USER	AdvDevStudyDataLake	8791	END	1600370643571	1600370644363
USER	AdvDevStudyDataLake	8900	START	1600370644374	1600370644374
USER	AdvDevStudyDataLake	8899	START	1600370644374	1600370644374
USER	AdvDevStudyDataLake	8901	START	1600370644381	1600370644381
USER	AdvDevStudyDataLake	8902	START	1600370644394	1600370644394
USER	AdvDevStudyDataLake	8903	START	1600370644394	1600370644394
REQUEST	8798		request_1	1600370643621	1600370644398	OK	 
USER	AdvDevStudyDataLake	8798	END	1600370643621	1600370644398
USER	AdvDevStudyDataLake	8904	START	1600370644401	1600370644401
REQUEST	8792		request_1	1600370643581	1600370644406	OK	 
USER	AdvDevStudyDataLake	8792	END	1600370643581	1600370644406
REQUEST	8793		request_1	1600370643591	1600370644407	OK	 
REQUEST	8795		request_1	1600370643603	1600370644407	OK	 
USER	AdvDevStudyDataLake	8793	END	1600370643591	1600370644408
USER	AdvDevStudyDataLake	8795	END	1600370643602	1600370644408
USER	AdvDevStudyDataLake	8905	START	1600370644411	1600370644411
REQUEST	8796		request_1	1600370643612	1600370644413	OK	 
USER	AdvDevStudyDataLake	8796	END	1600370643611	1600370644413
REQUEST	8797		request_1	1600370643621	1600370644418	OK	 
USER	AdvDevStudyDataLake	8797	END	1600370643621	1600370644418
USER	AdvDevStudyDataLake	8907	START	1600370644424	1600370644424
USER	AdvDevStudyDataLake	8906	START	1600370644424	1600370644424
REQUEST	8799		request_1	1600370643631	1600370644428	OK	 
REQUEST	8794		request_1	1600370643591	1600370644428	OK	 
USER	AdvDevStudyDataLake	8799	END	1600370643631	1600370644428
USER	AdvDevStudyDataLake	8794	END	1600370643591	1600370644428
USER	AdvDevStudyDataLake	8908	START	1600370644433	1600370644433
USER	AdvDevStudyDataLake	8909	START	1600370644442	1600370644442
REQUEST	8800		request_1	1600370643644	1600370644443	OK	 
USER	AdvDevStudyDataLake	8800	END	1600370643644	1600370644443
USER	AdvDevStudyDataLake	8910	START	1600370644452	1600370644452
REQUEST	8801		request_1	1600370643644	1600370644452	OK	 
USER	AdvDevStudyDataLake	8911	START	1600370644452	1600370644452
USER	AdvDevStudyDataLake	8801	END	1600370643644	1600370644453
USER	AdvDevStudyDataLake	8912	START	1600370644461	1600370644461
REQUEST	8803		request_1	1600370643662	1600370644467	OK	 
USER	AdvDevStudyDataLake	8803	END	1600370643661	1600370644467
USER	AdvDevStudyDataLake	8913	START	1600370644471	1600370644471
REQUEST	8805		request_1	1600370643673	1600370644473	OK	 
REQUEST	8804		request_1	1600370643673	1600370644473	OK	 
REQUEST	8802		request_1	1600370643651	1600370644473	OK	 
USER	AdvDevStudyDataLake	8802	END	1600370643651	1600370644474
USER	AdvDevStudyDataLake	8805	END	1600370643673	1600370644474
USER	AdvDevStudyDataLake	8804	END	1600370643673	1600370644474
REQUEST	8806		request_1	1600370643681	1600370644481	OK	 
USER	AdvDevStudyDataLake	8806	END	1600370643681	1600370644481
USER	AdvDevStudyDataLake	8915	START	1600370644481	1600370644481
USER	AdvDevStudyDataLake	8914	START	1600370644481	1600370644481
USER	AdvDevStudyDataLake	8916	START	1600370644492	1600370644492
REQUEST	8808		request_1	1600370643701	1600370644496	OK	 
USER	AdvDevStudyDataLake	8808	END	1600370643701	1600370644496
REQUEST	8809		request_1	1600370643701	1600370644496	OK	 
USER	AdvDevStudyDataLake	8809	END	1600370643701	1600370644497
USER	AdvDevStudyDataLake	8917	START	1600370644500	1600370644500
REQUEST	8807		request_1	1600370643693	1600370644506	OK	 
USER	AdvDevStudyDataLake	8807	END	1600370643693	1600370644506
USER	AdvDevStudyDataLake	8919	START	1600370644511	1600370644511
USER	AdvDevStudyDataLake	8918	START	1600370644511	1600370644511
REQUEST	8810		request_1	1600370643713	1600370644520	OK	 
REQUEST	8811		request_1	1600370643724	1600370644520	OK	 
USER	AdvDevStudyDataLake	8810	END	1600370643712	1600370644520
USER	AdvDevStudyDataLake	8811	END	1600370643724	1600370644521
USER	AdvDevStudyDataLake	8920	START	1600370644521	1600370644521
REQUEST	8813		request_1	1600370643731	1600370644529	OK	 
USER	AdvDevStudyDataLake	8813	END	1600370643731	1600370644529
USER	AdvDevStudyDataLake	8921	START	1600370644531	1600370644531
USER	AdvDevStudyDataLake	8922	START	1600370644531	1600370644531
REQUEST	8814		request_1	1600370643741	1600370644534	OK	 
USER	AdvDevStudyDataLake	8814	END	1600370643741	1600370644534
REQUEST	8815		request_1	1600370643751	1600370644540	OK	 
USER	AdvDevStudyDataLake	8815	END	1600370643751	1600370644540
USER	AdvDevStudyDataLake	8923	START	1600370644541	1600370644541
REQUEST	8817		request_1	1600370643761	1600370644548	OK	 
USER	AdvDevStudyDataLake	8817	END	1600370643761	1600370644548
USER	AdvDevStudyDataLake	8924	START	1600370644552	1600370644552
REQUEST	8812		request_1	1600370643731	1600370644554	OK	 
USER	AdvDevStudyDataLake	8812	END	1600370643731	1600370644554
USER	AdvDevStudyDataLake	8926	START	1600370644561	1600370644561
USER	AdvDevStudyDataLake	8925	START	1600370644561	1600370644561
REQUEST	8816		request_1	1600370643761	1600370644564	OK	 
USER	AdvDevStudyDataLake	8816	END	1600370643761	1600370644564
USER	AdvDevStudyDataLake	8927	START	1600370644572	1600370644572
USER	AdvDevStudyDataLake	8928	START	1600370644582	1600370644582
USER	AdvDevStudyDataLake	8929	START	1600370644593	1600370644593
USER	AdvDevStudyDataLake	8930	START	1600370644593	1600370644593
REQUEST	8824		request_1	1600370643811	1600370644601	OK	 
USER	AdvDevStudyDataLake	8824	END	1600370643811	1600370644601
REQUEST	8822		request_1	1600370643801	1600370644602	OK	 
USER	AdvDevStudyDataLake	8931	START	1600370644602	1600370644602
USER	AdvDevStudyDataLake	8822	END	1600370643801	1600370644602
REQUEST	8819		request_1	1600370643781	1600370644603	OK	 
USER	AdvDevStudyDataLake	8819	END	1600370643781	1600370644604
REQUEST	8820		request_1	1600370643781	1600370644605	OK	 
USER	AdvDevStudyDataLake	8820	END	1600370643781	1600370644605
USER	AdvDevStudyDataLake	8932	START	1600370644612	1600370644612
REQUEST	8821		request_1	1600370643791	1600370644613	OK	 
REQUEST	8823		request_1	1600370643811	1600370644613	OK	 
USER	AdvDevStudyDataLake	8821	END	1600370643791	1600370644613
USER	AdvDevStudyDataLake	8823	END	1600370643811	1600370644613
USER	AdvDevStudyDataLake	8933	START	1600370644621	1600370644621
USER	AdvDevStudyDataLake	8934	START	1600370644621	1600370644621
REQUEST	8825		request_1	1600370643824	1600370644628	OK	 
USER	AdvDevStudyDataLake	8825	END	1600370643824	1600370644628
REQUEST	8826		request_1	1600370643833	1600370644630	OK	 
USER	AdvDevStudyDataLake	8826	END	1600370643833	1600370644630
USER	AdvDevStudyDataLake	8935	START	1600370644633	1600370644633
REQUEST	8827		request_1	1600370643843	1600370644639	OK	 
USER	AdvDevStudyDataLake	8827	END	1600370643843	1600370644639
REQUEST	8828		request_1	1600370643843	1600370644640	OK	 
USER	AdvDevStudyDataLake	8828	END	1600370643843	1600370644640
USER	AdvDevStudyDataLake	8936	START	1600370644644	1600370644644
USER	AdvDevStudyDataLake	8937	START	1600370644644	1600370644644
REQUEST	8829		request_1	1600370643851	1600370644646	OK	 
USER	AdvDevStudyDataLake	8829	END	1600370643851	1600370644646
USER	AdvDevStudyDataLake	8938	START	1600370644651	1600370644651
REQUEST	8818		request_1	1600370643772	1600370644653	OK	 
USER	AdvDevStudyDataLake	8818	END	1600370643772	1600370644653
USER	AdvDevStudyDataLake	8939	START	1600370644661	1600370644661
REQUEST	8830		request_1	1600370643862	1600370644666	OK	 
USER	AdvDevStudyDataLake	8830	END	1600370643862	1600370644666
USER	AdvDevStudyDataLake	8940	START	1600370644671	1600370644671
USER	AdvDevStudyDataLake	8941	START	1600370644671	1600370644671
REQUEST	8832		request_1	1600370643871	1600370644676	OK	 
USER	AdvDevStudyDataLake	8832	END	1600370643871	1600370644677
REQUEST	8833		request_1	1600370643882	1600370644677	OK	 
USER	AdvDevStudyDataLake	8833	END	1600370643881	1600370644677
USER	AdvDevStudyDataLake	8942	START	1600370644684	1600370644684
REQUEST	8831		request_1	1600370643871	1600370644689	OK	 
USER	AdvDevStudyDataLake	8831	END	1600370643871	1600370644689
REQUEST	8835		request_1	1600370643892	1600370644690	OK	 
USER	AdvDevStudyDataLake	8835	END	1600370643892	1600370644690
USER	AdvDevStudyDataLake	8943	START	1600370644691	1600370644691
REQUEST	8834		request_1	1600370643892	1600370644699	OK	 
USER	AdvDevStudyDataLake	8834	END	1600370643892	1600370644699
USER	AdvDevStudyDataLake	8944	START	1600370644701	1600370644701
USER	AdvDevStudyDataLake	8945	START	1600370644701	1600370644701
REQUEST	8837		request_1	1600370643912	1600370644704	OK	 
USER	AdvDevStudyDataLake	8837	END	1600370643911	1600370644705
REQUEST	8838		request_1	1600370643923	1600370644705	OK	 
USER	AdvDevStudyDataLake	8838	END	1600370643923	1600370644705
REQUEST	8836		request_1	1600370643903	1600370644705	OK	 
USER	AdvDevStudyDataLake	8836	END	1600370643903	1600370644705
USER	AdvDevStudyDataLake	8946	START	1600370644713	1600370644713
REQUEST	8840		request_1	1600370643932	1600370644721	OK	 
USER	AdvDevStudyDataLake	8840	END	1600370643932	1600370644721
USER	AdvDevStudyDataLake	8948	START	1600370644721	1600370644721
USER	AdvDevStudyDataLake	8947	START	1600370644721	1600370644721
USER	AdvDevStudyDataLake	8949	START	1600370644731	1600370644731
REQUEST	8841		request_1	1600370643943	1600370644742	OK	 
USER	AdvDevStudyDataLake	8950	START	1600370644741	1600370644741
USER	AdvDevStudyDataLake	8841	END	1600370643943	1600370644742
USER	AdvDevStudyDataLake	8952	START	1600370644751	1600370644751
USER	AdvDevStudyDataLake	8951	START	1600370644751	1600370644751
REQUEST	8844		request_1	1600370643963	1600370644757	OK	 
REQUEST	8842		request_1	1600370643952	1600370644757	OK	 
USER	AdvDevStudyDataLake	8844	END	1600370643963	1600370644757
USER	AdvDevStudyDataLake	8842	END	1600370643952	1600370644757
REQUEST	8843		request_1	1600370643952	1600370644758	OK	 
USER	AdvDevStudyDataLake	8843	END	1600370643951	1600370644758
REQUEST	8839		request_1	1600370643923	1600370644758	OK	 
USER	AdvDevStudyDataLake	8839	END	1600370643923	1600370644758
USER	AdvDevStudyDataLake	8953	START	1600370644761	1600370644761
USER	AdvDevStudyDataLake	8954	START	1600370644773	1600370644773
REQUEST	8847		request_1	1600370643981	1600370644778	OK	 
REQUEST	8845		request_1	1600370643973	1600370644778	OK	 
USER	AdvDevStudyDataLake	8847	END	1600370643981	1600370644778
USER	AdvDevStudyDataLake	8845	END	1600370643973	1600370644778
REQUEST	8846		request_1	1600370643981	1600370644779	OK	 
USER	AdvDevStudyDataLake	8846	END	1600370643981	1600370644780
USER	AdvDevStudyDataLake	8955	START	1600370644783	1600370644783
USER	AdvDevStudyDataLake	8956	START	1600370644783	1600370644783
REQUEST	8849		request_1	1600370644001	1600370644790	OK	 
USER	AdvDevStudyDataLake	8849	END	1600370644001	1600370644790
USER	AdvDevStudyDataLake	8957	START	1600370644791	1600370644791
REQUEST	8848		request_1	1600370643991	1600370644792	OK	 
USER	AdvDevStudyDataLake	8848	END	1600370643991	1600370644792
USER	AdvDevStudyDataLake	8959	START	1600370644802	1600370644802
USER	AdvDevStudyDataLake	8958	START	1600370644802	1600370644802
USER	AdvDevStudyDataLake	8960	START	1600370644811	1600370644811
REQUEST	8851		request_1	1600370644012	1600370644818	OK	 
