RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600456199669	 	3.3.1
USER	AdvDevStudyDataLake	9360	END	1600456322484	1600456323279
USER	AdvDevStudyDataLake	9472	START	1600456323283	1600456323283
USER	AdvDevStudyDataLake	9474	START	1600456323294	1600456323294
USER	AdvDevStudyDataLake	9473	START	1600456323294	1600456323294
USER	AdvDevStudyDataLake	9475	START	1600456323304	1600456323304
USER	AdvDevStudyDataLake	9477	START	1600456323315	1600456323315
USER	AdvDevStudyDataLake	9476	START	1600456323315	1600456323315
USER	AdvDevStudyDataLake	9478	START	1600456323323	1600456323323
REQUEST	9364		request_1	1600456322514	1600456323326	OK	 
REQUEST	9362		request_1	1600456322493	1600456323326	OK	 
USER	AdvDevStudyDataLake	9364	END	1600456322514	1600456323326
USER	AdvDevStudyDataLake	9362	END	1600456322493	1600456323326
REQUEST	9361		request_1	1600456322493	1600456323326	OK	 
REQUEST	9367		request_1	1600456322535	1600456323326	OK	 
USER	AdvDevStudyDataLake	9367	END	1600456322534	1600456323327
USER	AdvDevStudyDataLake	9361	END	1600456322493	1600456323327
REQUEST	9363		request_1	1600456322503	1600456323327	OK	 
USER	AdvDevStudyDataLake	9363	END	1600456322503	1600456323327
REQUEST	9369		request_1	1600456322544	1600456323330	OK	 
USER	AdvDevStudyDataLake	9369	END	1600456322544	1600456323330
REQUEST	9365		request_1	1600456322514	1600456323331	OK	 
USER	AdvDevStudyDataLake	9365	END	1600456322514	1600456323331
USER	AdvDevStudyDataLake	9479	START	1600456323334	1600456323334
REQUEST	9366		request_1	1600456322524	1600456323340	OK	 
USER	AdvDevStudyDataLake	9366	END	1600456322524	1600456323340
USER	AdvDevStudyDataLake	9481	START	1600456323345	1600456323345
USER	AdvDevStudyDataLake	9480	START	1600456323345	1600456323345
REQUEST	9370		request_1	1600456322555	1600456323353	OK	 
USER	AdvDevStudyDataLake	9370	END	1600456322555	1600456323353
USER	AdvDevStudyDataLake	9482	START	1600456323354	1600456323354
REQUEST	9372		request_1	1600456322563	1600456323358	OK	 
USER	AdvDevStudyDataLake	9372	END	1600456322563	1600456323359
REQUEST	9371		request_1	1600456322563	1600456323359	OK	 
USER	AdvDevStudyDataLake	9371	END	1600456322563	1600456323360
USER	AdvDevStudyDataLake	9484	START	1600456323365	1600456323365
USER	AdvDevStudyDataLake	9483	START	1600456323365	1600456323365
REQUEST	9373		request_1	1600456322576	1600456323365	OK	 
REQUEST	9368		request_1	1600456322544	1600456323366	OK	 
REQUEST	9374		request_1	1600456322584	1600456323366	OK	 
USER	AdvDevStudyDataLake	9373	END	1600456322576	1600456323366
USER	AdvDevStudyDataLake	9368	END	1600456322544	1600456323366
USER	AdvDevStudyDataLake	9374	END	1600456322584	1600456323366
USER	AdvDevStudyDataLake	9485	START	1600456323375	1600456323375
USER	AdvDevStudyDataLake	9487	START	1600456323384	1600456323384
USER	AdvDevStudyDataLake	9486	START	1600456323384	1600456323384
REQUEST	9376		request_1	1600456322595	1600456323386	OK	 
USER	AdvDevStudyDataLake	9376	END	1600456322595	1600456323387
REQUEST	9375		request_1	1600456322595	1600456323393	OK	 
REQUEST	9377		request_1	1600456322605	1600456323393	OK	 
USER	AdvDevStudyDataLake	9375	END	1600456322595	1600456323393
USER	AdvDevStudyDataLake	9377	END	1600456322605	1600456323393
REQUEST	9379		request_1	1600456322613	1600456323394	OK	 
USER	AdvDevStudyDataLake	9379	END	1600456322613	1600456323394
USER	AdvDevStudyDataLake	9488	START	1600456323396	1600456323396
USER	AdvDevStudyDataLake	9489	START	1600456323405	1600456323405
USER	AdvDevStudyDataLake	9490	START	1600456323415	1600456323415
USER	AdvDevStudyDataLake	9491	START	1600456323415	1600456323415
REQUEST	9380		request_1	1600456322624	1600456323416	OK	 
REQUEST	9378		request_1	1600456322613	1600456323417	OK	 
USER	AdvDevStudyDataLake	9380	END	1600456322624	1600456323417
USER	AdvDevStudyDataLake	9378	END	1600456322613	1600456323417
REQUEST	9381		request_1	1600456322634	1600456323422	OK	 
USER	AdvDevStudyDataLake	9381	END	1600456322634	1600456323422
REQUEST	9382		request_1	1600456322645	1600456323424	OK	 
USER	AdvDevStudyDataLake	9492	START	1600456323423	1600456323423
USER	AdvDevStudyDataLake	9382	END	1600456322645	1600456323424
USER	AdvDevStudyDataLake	9494	START	1600456323434	1600456323434
USER	AdvDevStudyDataLake	9493	START	1600456323434	1600456323434
REQUEST	9383		request_1	1600456322645	1600456323435	OK	 
USER	AdvDevStudyDataLake	9383	END	1600456322645	1600456323435
REQUEST	9384		request_1	1600456322656	1600456323443	OK	 
USER	AdvDevStudyDataLake	9495	START	1600456323444	1600456323444
USER	AdvDevStudyDataLake	9384	END	1600456322655	1600456323444
REQUEST	9386		request_1	1600456322665	1600456323449	OK	 
USER	AdvDevStudyDataLake	9386	END	1600456322665	1600456323449
USER	AdvDevStudyDataLake	9496	START	1600456323455	1600456323455
REQUEST	9385		request_1	1600456322665	1600456323458	OK	 
USER	AdvDevStudyDataLake	9385	END	1600456322665	1600456323458
REQUEST	9387		request_1	1600456322675	1600456323465	OK	 
USER	AdvDevStudyDataLake	9497	START	1600456323465	1600456323465
USER	AdvDevStudyDataLake	9387	END	1600456322675	1600456323466
USER	AdvDevStudyDataLake	9498	START	1600456323465	1600456323465
USER	AdvDevStudyDataLake	9499	START	1600456323475	1600456323475
USER	AdvDevStudyDataLake	9500	START	1600456323483	1600456323483
USER	AdvDevStudyDataLake	9501	START	1600456323483	1600456323483
USER	AdvDevStudyDataLake	9502	START	1600456323494	1600456323494
USER	AdvDevStudyDataLake	9503	START	1600456323505	1600456323505
USER	AdvDevStudyDataLake	9504	START	1600456323514	1600456323514
USER	AdvDevStudyDataLake	9505	START	1600456323514	1600456323514
REQUEST	9389		request_1	1600456322695	1600456323523	OK	 
USER	AdvDevStudyDataLake	9389	END	1600456322695	1600456323523
USER	AdvDevStudyDataLake	9506	START	1600456323526	1600456323526
REQUEST	9390		request_1	1600456322695	1600456323529	OK	 
REQUEST	9392		request_1	1600456322713	1600456323529	OK	 
USER	AdvDevStudyDataLake	9390	END	1600456322695	1600456323529
USER	AdvDevStudyDataLake	9392	END	1600456322713	1600456323529
REQUEST	9391		request_1	1600456322704	1600456323529	OK	 
USER	AdvDevStudyDataLake	9391	END	1600456322704	1600456323530
REQUEST	9393		request_1	1600456322713	1600456323530	OK	 
USER	AdvDevStudyDataLake	9393	END	1600456322713	1600456323530
REQUEST	9394		request_1	1600456322724	1600456323530	OK	 
USER	AdvDevStudyDataLake	9394	END	1600456322723	1600456323530
REQUEST	9388		request_1	1600456322684	1600456323530	OK	 
USER	AdvDevStudyDataLake	9388	END	1600456322684	1600456323530
REQUEST	9397		request_1	1600456322745	1600456323531	OK	 
REQUEST	9395		request_1	1600456322734	1600456323531	OK	 
USER	AdvDevStudyDataLake	9397	END	1600456322744	1600456323531
USER	AdvDevStudyDataLake	9395	END	1600456322734	1600456323531
REQUEST	9396		request_1	1600456322745	1600456323532	OK	 
USER	AdvDevStudyDataLake	9396	END	1600456322744	1600456323532
USER	AdvDevStudyDataLake	9508	START	1600456323535	1600456323535
USER	AdvDevStudyDataLake	9507	START	1600456323535	1600456323535
USER	AdvDevStudyDataLake	9509	START	1600456323543	1600456323543
REQUEST	9400		request_1	1600456322764	1600456323544	OK	 
USER	AdvDevStudyDataLake	9400	END	1600456322764	1600456323544
REQUEST	9398		request_1	1600456322755	1600456323550	OK	 
USER	AdvDevStudyDataLake	9398	END	1600456322755	1600456323550
REQUEST	9399		request_1	1600456322764	1600456323551	OK	 
USER	AdvDevStudyDataLake	9399	END	1600456322764	1600456323551
USER	AdvDevStudyDataLake	9511	START	1600456323555	1600456323555
USER	AdvDevStudyDataLake	9510	START	1600456323555	1600456323555
REQUEST	9402		request_1	1600456322783	1600456323561	OK	 
USER	AdvDevStudyDataLake	9402	END	1600456322783	1600456323561
USER	AdvDevStudyDataLake	9512	START	1600456323565	1600456323565
REQUEST	9401		request_1	1600456322774	1600456323568	OK	 
USER	AdvDevStudyDataLake	9401	END	1600456322774	1600456323568
USER	AdvDevStudyDataLake	9513	START	1600456323573	1600456323573
REQUEST	9404		request_1	1600456322793	1600456323579	OK	 
USER	AdvDevStudyDataLake	9404	END	1600456322793	1600456323579
REQUEST	9405		request_1	1600456322803	1600456323582	OK	 
USER	AdvDevStudyDataLake	9405	END	1600456322803	1600456323582
USER	AdvDevStudyDataLake	9514	START	1600456323586	1600456323586
USER	AdvDevStudyDataLake	9515	START	1600456323586	1600456323586
REQUEST	9403		request_1	1600456322793	1600456323588	OK	 
USER	AdvDevStudyDataLake	9403	END	1600456322793	1600456323589
USER	AdvDevStudyDataLake	9516	START	1600456323594	1600456323594
REQUEST	9406		request_1	1600456322815	1600456323596	OK	 
USER	AdvDevStudyDataLake	9406	END	1600456322815	1600456323596
REQUEST	9407		request_1	1600456322815	1600456323602	OK	 
REQUEST	9408		request_1	1600456322824	1600456323602	OK	 
USER	AdvDevStudyDataLake	9407	END	1600456322815	1600456323602
USER	AdvDevStudyDataLake	9408	END	1600456322823	1600456323603
USER	AdvDevStudyDataLake	9517	START	1600456323605	1600456323605
USER	AdvDevStudyDataLake	9518	START	1600456323605	1600456323605
USER	AdvDevStudyDataLake	9519	START	1600456323613	1600456323613
USER	AdvDevStudyDataLake	9520	START	1600456323624	1600456323624
REQUEST	9409		request_1	1600456322835	1600456323627	OK	 
USER	AdvDevStudyDataLake	9409	END	1600456322835	1600456323627
USER	AdvDevStudyDataLake	9522	START	1600456323634	1600456323634
USER	AdvDevStudyDataLake	9521	START	1600456323634	1600456323634
REQUEST	9410		request_1	1600456322844	1600456323635	OK	 
USER	AdvDevStudyDataLake	9410	END	1600456322844	1600456323636
REQUEST	9411		request_1	1600456322844	1600456323636	OK	 
REQUEST	9412		request_1	1600456322856	1600456323636	OK	 
USER	AdvDevStudyDataLake	9411	END	1600456322844	1600456323636
USER	AdvDevStudyDataLake	9412	END	1600456322855	1600456323636
USER	AdvDevStudyDataLake	9523	START	1600456323645	1600456323645
USER	AdvDevStudyDataLake	9524	START	1600456323655	1600456323655
USER	AdvDevStudyDataLake	9525	START	1600456323655	1600456323655
REQUEST	9413		request_1	1600456322866	1600456323659	OK	 
REQUEST	9414		request_1	1600456322866	1600456323660	OK	 
USER	AdvDevStudyDataLake	9413	END	1600456322865	1600456323660
USER	AdvDevStudyDataLake	9414	END	1600456322865	1600456323660
USER	AdvDevStudyDataLake	9526	START	1600456323665	1600456323665
USER	AdvDevStudyDataLake	9527	START	1600456323674	1600456323674
USER	AdvDevStudyDataLake	9528	START	1600456323685	1600456323685
USER	AdvDevStudyDataLake	9529	START	1600456323685	1600456323685
USER	AdvDevStudyDataLake	9530	START	1600456323695	1600456323695
USER	AdvDevStudyDataLake	9531	START	1600456323705	1600456323705
USER	AdvDevStudyDataLake	9532	START	1600456323705	1600456323705
USER	AdvDevStudyDataLake	9533	START	1600456323715	1600456323715
USER	AdvDevStudyDataLake	9534	START	1600456323724	1600456323724
REQUEST	9416		request_1	1600456322884	1600456323726	OK	 
REQUEST	9417		request_1	1600456322893	1600456323726	OK	 
USER	AdvDevStudyDataLake	9416	END	1600456322884	1600456323726
USER	AdvDevStudyDataLake	9417	END	1600456322893	1600456323727
REQUEST	9422		request_1	1600456322924	1600456323727	OK	 
USER	AdvDevStudyDataLake	9422	END	1600456322924	1600456323727
REQUEST	9420		request_1	1600456322913	1600456323728	OK	 
USER	AdvDevStudyDataLake	9420	END	1600456322913	1600456323728
REQUEST	9421		request_1	1600456322913	1600456323731	OK	 
USER	AdvDevStudyDataLake	9421	END	1600456322913	1600456323732
REQUEST	9425		request_1	1600456322945	1600456323734	OK	 
USER	AdvDevStudyDataLake	9425	END	1600456322945	1600456323734
USER	AdvDevStudyDataLake	9535	START	1600456323734	1600456323734
USER	AdvDevStudyDataLake	9536	START	1600456323734	1600456323734
REQUEST	9418		request_1	1600456322893	1600456323736	OK	 
REQUEST	9419		request_1	1600456322905	1600456323736	OK	 
USER	AdvDevStudyDataLake	9418	END	1600456322893	1600456323736
USER	AdvDevStudyDataLake	9419	END	1600456322905	1600456323736
REQUEST	9415		request_1	1600456322875	1600456323736	OK	 
USER	AdvDevStudyDataLake	9415	END	1600456322875	1600456323736
REQUEST	9423		request_1	1600456322936	1600456323743	OK	 
REQUEST	9426		request_1	1600456322953	1600456323743	OK	 
USER	AdvDevStudyDataLake	9423	END	1600456322936	1600456323743
USER	AdvDevStudyDataLake	9426	END	1600456322953	1600456323743
USER	AdvDevStudyDataLake	9537	START	1600456323743	1600456323743
REQUEST	9312		request_1	1600456322134	1600456323750	OK	 
USER	AdvDevStudyDataLake	9312	END	1600456322134	1600456323751
REQUEST	9325		request_1	1600456322235	1600456323751	OK	 
USER	AdvDevStudyDataLake	9325	END	1600456322235	1600456323751
USER	AdvDevStudyDataLake	9538	START	1600456323755	1600456323755
USER	AdvDevStudyDataLake	9539	START	1600456323755	1600456323755
REQUEST	9429		request_1	1600456322974	1600456323757	OK	 
USER	AdvDevStudyDataLake	9429	END	1600456322974	1600456323757
REQUEST	9424		request_1	1600456322945	1600456323759	OK	 
USER	AdvDevStudyDataLake	9424	END	1600456322945	1600456323760
USER	AdvDevStudyDataLake	9540	START	1600456323765	1600456323765
REQUEST	9427		request_1	1600456322965	1600456323770	OK	 
REQUEST	9430		request_1	1600456322986	1600456323770	OK	 
USER	AdvDevStudyDataLake	9427	END	1600456322965	1600456323770
USER	AdvDevStudyDataLake	9430	END	1600456322986	1600456323770
USER	AdvDevStudyDataLake	9541	START	1600456323774	1600456323774
USER	AdvDevStudyDataLake	9542	START	1600456323774	1600456323774
REQUEST	9432		request_1	1600456322994	1600456323778	OK	 
USER	AdvDevStudyDataLake	9432	END	1600456322994	1600456323778
USER	AdvDevStudyDataLake	9543	START	1600456323785	1600456323785
REQUEST	9431		request_1	1600456322994	1600456323786	OK	 
USER	AdvDevStudyDataLake	9431	END	1600456322994	1600456323786
REQUEST	9433		request_1	1600456323005	1600456323787	OK	 
USER	AdvDevStudyDataLake	9433	END	1600456323005	1600456323787
USER	AdvDevStudyDataLake	9544	START	1600456323795	1600456323795
USER	AdvDevStudyDataLake	9546	START	1600456323805	1600456323805
USER	AdvDevStudyDataLake	9545	START	1600456323805	1600456323805
REQUEST	9435		request_1	1600456323014	1600456323807	OK	 
USER	AdvDevStudyDataLake	9435	END	1600456323014	1600456323807
USER	AdvDevStudyDataLake	9547	START	1600456323814	1600456323814
REQUEST	9436		request_1	1600456323024	1600456323815	OK	 
USER	AdvDevStudyDataLake	9436	END	1600456323024	1600456323815
REQUEST	9434		request_1	1600456323014	1600456323815	OK	 
USER	AdvDevStudyDataLake	9434	END	1600456323014	1600456323815
USER	AdvDevStudyDataLake	9548	START	1600456323823	1600456323823
USER	AdvDevStudyDataLake	9549	START	1600456323823	1600456323823
USER	AdvDevStudyDataLake	9550	START	1600456323835	1600456323835
REQUEST	9437		request_1	1600456323037	1600456323836	OK	 
USER	AdvDevStudyDataLake	9437	END	1600456323037	1600456323836
REQUEST	9438		request_1	1600456323044	1600456323836	OK	 
USER	AdvDevStudyDataLake	9438	END	1600456323044	1600456323836
REQUEST	9439		request_1	1600456323044	1600456323843	OK	 
USER	AdvDevStudyDataLake	9439	END	1600456323044	1600456323843
USER	AdvDevStudyDataLake	9551	START	1600456323843	1600456323843
REQUEST	9440		request_1	1600456323057	1600456323844	OK	 
USER	AdvDevStudyDataLake	9440	END	1600456323057	1600456323844
USER	AdvDevStudyDataLake	9552	START	1600456323855	1600456323855
USER	AdvDevStudyDataLake	9553	START	1600456323855	1600456323855
USER	AdvDevStudyDataLake	9554	START	1600456323866	1600456323866
REQUEST	9428		request_1	1600456322966	1600456323868	OK	 
USER	AdvDevStudyDataLake	9428	END	1600456322965	1600456323869
USER	AdvDevStudyDataLake	9555	START	1600456323874	1600456323874
USER	AdvDevStudyDataLake	9556	START	1600456323874	1600456323874
USER	AdvDevStudyDataLake	9557	START	1600456323885	1600456323885
REQUEST	9446		request_1	1600456323094	1600456323893	OK	 
USER	AdvDevStudyDataLake	9446	END	1600456323094	1600456323894
REQUEST	9444		request_1	1600456323084	1600456323894	OK	 
USER	AdvDevStudyDataLake	9558	START	1600456323894	1600456323894
USER	AdvDevStudyDataLake	9444	END	1600456323084	1600456323894
USER	AdvDevStudyDataLake	9559	START	1600456323905	1600456323905
USER	AdvDevStudyDataLake	9560	START	1600456323905	1600456323905
REQUEST	9441		request_1	1600456323066	1600456323909	OK	 
REQUEST	9443		request_1	1600456323075	1600456323909	OK	 
REQUEST	9442		request_1	1600456323066	1600456323910	OK	 
USER	AdvDevStudyDataLake	9443	END	1600456323074	1600456323910
USER	AdvDevStudyDataLake	9441	END	1600456323066	1600456323910
USER	AdvDevStudyDataLake	9442	END	1600456323066	1600456323910
REQUEST	9445		request_1	1600456323094	1600456323910	OK	 
REQUEST	9447		request_1	1600456323106	1600456323911	OK	 
USER	AdvDevStudyDataLake	9445	END	1600456323094	1600456323911
USER	AdvDevStudyDataLake	9447	END	1600456323106	1600456323911
USER	AdvDevStudyDataLake	9561	START	1600456323914	1600456323914
USER	AdvDevStudyDataLake	9563	START	1600456323924	1600456323924
USER	AdvDevStudyDataLake	9562	START	1600456323924	1600456323924
REQUEST	9449		request_1	1600456323114	1600456323929	OK	 
USER	AdvDevStudyDataLake	9449	END	1600456323114	1600456323930
REQUEST	9451		request_1	1600456323133	1600456323931	OK	 
USER	AdvDevStudyDataLake	9451	END	1600456323133	1600456323931
USER	AdvDevStudyDataLake	9564	START	1600456323934	1600456323934
REQUEST	9450		request_1	1600456323125	1600456323935	OK	 
USER	AdvDevStudyDataLake	9450	END	1600456323124	1600456323935
REQUEST	9453		request_1	1600456323144	1600456323943	OK	 
USER	AdvDevStudyDataLake	9453	END	1600456323143	1600456323943
USER	AdvDevStudyDataLake	9565	START	1600456323943	1600456323943
REQUEST	9454		request_1	1600456323154	1600456323947	OK	 
REQUEST	9452		request_1	1600456323144	1600456323947	OK	 
USER	AdvDevStudyDataLake	9452	END	1600456323143	1600456323947
USER	AdvDevStudyDataLake	9454	END	1600456323154	1600456323947
REQUEST	9448		request_1	1600456323114	1600456323948	OK	 
USER	AdvDevStudyDataLake	9448	END	1600456323114	1600456323949
REQUEST	9456		request_1	1600456323166	1600456323949	OK	 
USER	AdvDevStudyDataLake	9456	END	1600456323166	1600456323949
REQUEST	9455		request_1	1600456323166	1600456323953	OK	 
USER	AdvDevStudyDataLake	9455	END	1600456323166	1600456323954
USER	AdvDevStudyDataLake	9567	START	1600456323955	1600456323955
USER	AdvDevStudyDataLake	9566	START	1600456323955	1600456323955
USER	AdvDevStudyDataLake	9568	START	1600456323963	1600456323963
REQUEST	9457		request_1	1600456323174	1600456323967	OK	 
USER	AdvDevStudyDataLake	9457	END	1600456323174	1600456323967
REQUEST	9458		request_1	1600456323184	1600456323967	OK	 
USER	AdvDevStudyDataLake	9458	END	1600456323184	1600456323968
USER	AdvDevStudyDataLake	9570	START	1600456323974	1600456323974
USER	AdvDevStudyDataLake	9569	START	1600456323974	1600456323974
REQUEST	9459		request_1	1600456323194	1600456323977	OK	 
USER	AdvDevStudyDataLake	9459	END	1600456323194	1600456323977
USER	AdvDevStudyDataLake	9571	START	1600456323985	1600456323985
USER	AdvDevStudyDataLake	9573	START	1600456323995	1600456323995
USER	AdvDevStudyDataLake	9572	START	1600456323995	1600456323995
REQUEST	9461		request_1	1600456323205	1600456323998	OK	 
REQUEST	9462		request_1	1600456323214	1600456323998	OK	 
REQUEST	9463		request_1	1600456323214	1600456323998	OK	 
USER	AdvDevStudyDataLake	9462	END	1600456323214	1600456323998
USER	AdvDevStudyDataLake	9461	END	1600456323205	1600456323998
USER	AdvDevStudyDataLake	9463	END	1600456323214	1600456323998
USER	AdvDevStudyDataLake	9574	START	1600456324005	1600456324005
REQUEST	9460		request_1	1600456323194	1600456324008	OK	 
USER	AdvDevStudyDataLake	9460	END	1600456323194	1600456324009
USER	AdvDevStudyDataLake	9575	START	1600456324015	1600456324015
USER	AdvDevStudyDataLake	9577	START	1600456324025	1600456324025
USER	AdvDevStudyDataLake	9576	START	1600456324025	1600456324025
REQUEST	9465		request_1	1600456323233	1600456324027	OK	 
REQUEST	9466		request_1	1600456323244	1600456324027	OK	 
USER	AdvDevStudyDataLake	9466	END	1600456323244	1600456324027
USER	AdvDevStudyDataLake	9465	END	1600456323233	1600456324027
REQUEST	9467		request_1	1600456323244	1600456324032	OK	 
USER	AdvDevStudyDataLake	9467	END	1600456323244	1600456324033
USER	AdvDevStudyDataLake	9578	START	1600456324033	1600456324033
USER	AdvDevStudyDataLake	9579	START	1600456324045	1600456324045
USER	AdvDevStudyDataLake	9580	START	1600456324045	1600456324045
REQUEST	9470		request_1	1600456323263	1600456324050	OK	 
USER	AdvDevStudyDataLake	9470	END	1600456323263	1600456324050
REQUEST	9469		request_1	1600456323263	1600456324055	OK	 
USER	AdvDevStudyDataLake	9581	START	1600456324055	1600456324055
USER	AdvDevStudyDataLake	9469	END	1600456323263	1600456324055
REQUEST	9468		request_1	1600456323255	1600456324057	OK	 
USER	AdvDevStudyDataLake	9468	END	1600456323255	1600456324057
REQUEST	9471		request_1	1600456323274	1600456324062	OK	 
USER	AdvDevStudyDataLake	9471	END	1600456323273	1600456324062
USER	AdvDevStudyDataLake	9582	START	1600456324063	1600456324063
USER	AdvDevStudyDataLake	9584	START	1600456324076	1600456324076
USER	AdvDevStudyDataLake	9583	START	1600456324076	1600456324076
REQUEST	9472		request_1	1600456323284	1600456324077	OK	 
USER	AdvDevStudyDataLake	9472	END	1600456323283	1600456324078
REQUEST	9474		request_1	1600456323294	1600456324079	OK	 
USER	AdvDevStudyDataLake	9474	END	1600456323294	1600456324079
USER	AdvDevStudyDataLake	9585	START	1600456324083	1600456324083
USER	AdvDevStudyDataLake	9587	START	1600456324093	1600456324093
USER	AdvDevStudyDataLake	9586	START	1600456324093	1600456324093
REQUEST	9475		request_1	1600456323304	1600456324101	OK	 
USER	AdvDevStudyDataLake	9475	END	1600456323304	1600456324101
USER	AdvDevStudyDataLake	9588	START	1600456324107	1600456324107
USER	AdvDevStudyDataLake	9589	START	1600456324115	1600456324115
USER	AdvDevStudyDataLake	9591	START	1600456324124	1600456324124
USER	AdvDevStudyDataLake	9590	START	1600456324124	1600456324124
USER	AdvDevStudyDataLake	9592	START	1600456324134	1600456324134
USER	AdvDevStudyDataLake	9593	START	1600456324144	1600456324144
USER	AdvDevStudyDataLake	9594	START	1600456324144	1600456324144
REQUEST	9477		request_1	1600456323315	1600456324147	OK	 
REQUEST	9464		request_1	1600456323225	1600456324147	OK	 
USER	AdvDevStudyDataLake	9477	END	1600456323315	1600456324147
USER	AdvDevStudyDataLake	9464	END	1600456323225	1600456324147
REQUEST	9473		request_1	1600456323294	1600456324148	OK	 
USER	AdvDevStudyDataLake	9473	END	1600456323294	1600456324148
REQUEST	9481		request_1	1600456323345	1600456324149	OK	 
REQUEST	9480		request_1	1600456323345	1600456324149	OK	 
REQUEST	9482		request_1	1600456323354	1600456324149	OK	 
USER	AdvDevStudyDataLake	9481	END	1600456323345	1600456324149
USER	AdvDevStudyDataLake	9480	END	1600456323345	1600456324149
USER	AdvDevStudyDataLake	9482	END	1600456323354	1600456324149
REQUEST	9327		request_1	1600456322246	1600456324150	OK	 
REQUEST	9478		request_1	1600456323323	1600456324150	OK	 
USER	AdvDevStudyDataLake	9327	END	1600456322245	1600456324150
USER	AdvDevStudyDataLake	9478	END	1600456323323	1600456324150
USER	AdvDevStudyDataLake	9595	START	1600456324154	1600456324154
REQUEST	9483		request_1	1600456323365	1600456324157	OK	 
USER	AdvDevStudyDataLake	9483	END	1600456323365	1600456324157
REQUEST	9485		request_1	1600456323375	1600456324163	OK	 
REQUEST	9484		request_1	1600456323365	1600456324163	OK	 
USER	AdvDevStudyDataLake	9484	END	1600456323365	1600456324163
USER	AdvDevStudyDataLake	9485	END	1600456323375	1600456324163
REQUEST	9476		request_1	1600456323315	1600456324163	OK	 
USER	AdvDevStudyDataLake	9476	END	1600456323315	1600456324163
USER	AdvDevStudyDataLake	9597	START	1600456324164	1600456324164
USER	AdvDevStudyDataLake	9596	START	1600456324164	1600456324164
USER	AdvDevStudyDataLake	9598	START	1600456324174	1600456324174
REQUEST	9488		request_1	1600456323396	1600456324175	OK	 
USER	AdvDevStudyDataLake	9488	END	1600456323396	1600456324176
USER	AdvDevStudyDataLake	9599	START	1600456324184	1600456324184
REQUEST	9487		request_1	1600456323384	1600456324184	OK	 
REQUEST	9486		request_1	1600456323384	1600456324184	OK	 
USER	AdvDevStudyDataLake	9487	END	1600456323384	1600456324184
USER	AdvDevStudyDataLake	9486	END	1600456323384	1600456324184
REQUEST	9489		request_1	1600456323405	1600456324190	OK	 
USER	AdvDevStudyDataLake	9489	END	1600456323405	1600456324190
USER	AdvDevStudyDataLake	9600	START	1600456324195	1600456324195
USER	AdvDevStudyDataLake	9601	START	1600456324195	1600456324195
USER	AdvDevStudyDataLake	9602	START	1600456324205	1600456324205
USER	AdvDevStudyDataLake	9604	START	1600456324215	1600456324215
USER	AdvDevStudyDataLake	9603	START	1600456324215	1600456324215
REQUEST	9491		request_1	1600456323416	1600456324221	OK	 
USER	AdvDevStudyDataLake	9491	END	1600456323415	1600456324222
REQUEST	9490		request_1	1600456323416	1600456324223	OK	 
USER	AdvDevStudyDataLake	9605	START	1600456324224	1600456324224
USER	AdvDevStudyDataLake	9490	END	1600456323415	1600456324224
REQUEST	9495		request_1	1600456323444	1600456324228	OK	 
USER	AdvDevStudyDataLake	9495	END	1600456323444	1600456324228
REQUEST	9493		request_1	1600456323434	1600456324234	OK	 
USER	AdvDevStudyDataLake	9606	START	1600456324234	1600456324234
USER	AdvDevStudyDataLake	9493	END	1600456323434	1600456324234
REQUEST	9496		request_1	1600456323455	1600456324235	OK	 
USER	AdvDevStudyDataLake	9496	END	1600456323455	1600456324235
REQUEST	9494		request_1	1600456323434	1600456324241	OK	 
REQUEST	9492		request_1	1600456323424	1600456324241	OK	 
USER	AdvDevStudyDataLake	9494	END	1600456323434	1600456324242
USER	AdvDevStudyDataLake	9492	END	1600456323423	1600456324242
USER	AdvDevStudyDataLake	9607	START	1600456324244	1600456324244
USER	AdvDevStudyDataLake	9608	START	1600456324244	1600456324244
USER	AdvDevStudyDataLake	9609	START	1600456324257	1600456324257
USER	AdvDevStudyDataLake	9611	START	1600456324265	1600456324265
USER	AdvDevStudyDataLake	9610	START	1600456324265	1600456324265
REQUEST	9497		request_1	1600456323465	1600456324270	OK	 
USER	AdvDevStudyDataLake	9497	END	1600456323465	1600456324270
REQUEST	9498		request_1	1600456323466	1600456324271	OK	 
USER	AdvDevStudyDataLake	9498	END	1600456323465	1600456324271
USER	AdvDevStudyDataLake	9612	START	1600456324275	1600456324275
REQUEST	9500		request_1	1600456323483	1600456324278	OK	 
USER	AdvDevStudyDataLake	9500	END	1600456323483	1600456324278
REQUEST	9502		request_1	1600456323494	1600456324281	OK	 
USER	AdvDevStudyDataLake	9502	END	1600456323494	1600456324296
USER	AdvDevStudyDataLake	9613	START	1600456324297	1600456324297
USER	AdvDevStudyDataLake	9614	START	1600456324297	1600456324297
USER	AdvDevStudyDataLake	9615	START	1600456324297	1600456324297
REQUEST	9501		request_1	1600456323483	1600456324299	OK	 
USER	AdvDevStudyDataLake	9501	END	1600456323483	1600456324299
REQUEST	9499		request_1	1600456323475	1600456324302	OK	 
REQUEST	9505		request_1	1600456323514	1600456324302	OK	 
USER	AdvDevStudyDataLake	9499	END	1600456323475	1600456324302
USER	AdvDevStudyDataLake	9505	END	1600456323514	1600456324302
REQUEST	9503		request_1	1600456323505	1600456324303	OK	 
