RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600369241282	 	3.3.1
USER	AdvDevStudyDataLake	4701	START	1600369325105	1600369325105
REQUEST	4623		request_1	1600369324316	1600369325113	OK	 
USER	AdvDevStudyDataLake	4623	END	1600369324316	1600369325113
USER	AdvDevStudyDataLake	4702	START	1600369325117	1600369325117
REQUEST	4622		request_1	1600369324305	1600369325120	OK	 
USER	AdvDevStudyDataLake	4622	END	1600369324305	1600369325121
USER	AdvDevStudyDataLake	4703	START	1600369325126	1600369325126
REQUEST	4624		request_1	1600369324326	1600369325130	OK	 
USER	AdvDevStudyDataLake	4624	END	1600369324326	1600369325131
USER	AdvDevStudyDataLake	4704	START	1600369325135	1600369325135
REQUEST	4625		request_1	1600369324337	1600369325142	OK	 
USER	AdvDevStudyDataLake	4625	END	1600369324337	1600369325143
REQUEST	4626		request_1	1600369324346	1600369325144	OK	 
USER	AdvDevStudyDataLake	4626	END	1600369324345	1600369325145
USER	AdvDevStudyDataLake	4705	START	1600369325147	1600369325147
USER	AdvDevStudyDataLake	4706	START	1600369325158	1600369325158
REQUEST	4627		request_1	1600369324368	1600369325165	OK	 
USER	AdvDevStudyDataLake	4627	END	1600369324368	1600369325165
USER	AdvDevStudyDataLake	4707	START	1600369325166	1600369325166
USER	AdvDevStudyDataLake	4708	START	1600369325176	1600369325176
USER	AdvDevStudyDataLake	4709	START	1600369325187	1600369325187
USER	AdvDevStudyDataLake	4710	START	1600369325196	1600369325196
REQUEST	4631		request_1	1600369324406	1600369325205	OK	 
USER	AdvDevStudyDataLake	4631	END	1600369324406	1600369325205
REQUEST	4628		request_1	1600369324376	1600369325208	OK	 
USER	AdvDevStudyDataLake	4628	END	1600369324375	1600369325208
USER	AdvDevStudyDataLake	4711	START	1600369325208	1600369325208
REQUEST	4630		request_1	1600369324397	1600369325211	OK	 
USER	AdvDevStudyDataLake	4630	END	1600369324397	1600369325211
USER	AdvDevStudyDataLake	4712	START	1600369325217	1600369325217
REQUEST	4632		request_1	1600369324418	1600369325219	OK	 
USER	AdvDevStudyDataLake	4632	END	1600369324418	1600369325219
REQUEST	4522		request_1	1600369323299	1600369325226	OK	 
USER	AdvDevStudyDataLake	4713	START	1600369325226	1600369325226
USER	AdvDevStudyDataLake	4522	END	1600369323299	1600369325226
REQUEST	4633		request_1	1600369324426	1600369325230	OK	 
USER	AdvDevStudyDataLake	4633	END	1600369324426	1600369325230
REQUEST	4629		request_1	1600369324386	1600369325233	OK	 
USER	AdvDevStudyDataLake	4629	END	1600369324386	1600369325233
USER	AdvDevStudyDataLake	4714	START	1600369325237	1600369325237
USER	AdvDevStudyDataLake	4715	START	1600369325246	1600369325246
REQUEST	4635		request_1	1600369324446	1600369325255	OK	 
USER	AdvDevStudyDataLake	4635	END	1600369324446	1600369325255
REQUEST	4636		request_1	1600369324459	1600369325256	OK	 
USER	AdvDevStudyDataLake	4636	END	1600369324458	1600369325256
USER	AdvDevStudyDataLake	4716	START	1600369325256	1600369325256
USER	AdvDevStudyDataLake	4717	START	1600369325266	1600369325266
REQUEST	4637		request_1	1600369324467	1600369325267	OK	 
USER	AdvDevStudyDataLake	4637	END	1600369324467	1600369325267
USER	AdvDevStudyDataLake	4718	START	1600369325276	1600369325276
REQUEST	4638		request_1	1600369324475	1600369325283	OK	 
REQUEST	4634		request_1	1600369324439	1600369325283	OK	 
USER	AdvDevStudyDataLake	4638	END	1600369324475	1600369325283
USER	AdvDevStudyDataLake	4634	END	1600369324439	1600369325283
REQUEST	4639		request_1	1600369324487	1600369325283	OK	 
USER	AdvDevStudyDataLake	4639	END	1600369324487	1600369325283
USER	AdvDevStudyDataLake	4719	START	1600369325286	1600369325286
USER	AdvDevStudyDataLake	4720	START	1600369325299	1600369325299
USER	AdvDevStudyDataLake	4721	START	1600369325307	1600369325307
REQUEST	4640		request_1	1600369324498	1600369325308	OK	 
USER	AdvDevStudyDataLake	4640	END	1600369324498	1600369325308
REQUEST	4641		request_1	1600369324507	1600369325309	OK	 
USER	AdvDevStudyDataLake	4641	END	1600369324507	1600369325309
USER	AdvDevStudyDataLake	4722	START	1600369325318	1600369325318
REQUEST	4642		request_1	1600369324516	1600369325321	OK	 
USER	AdvDevStudyDataLake	4642	END	1600369324516	1600369325321
USER	AdvDevStudyDataLake	4723	START	1600369325327	1600369325327
REQUEST	4643		request_1	1600369324525	1600369325331	OK	 
REQUEST	4644		request_1	1600369324536	1600369325331	OK	 
USER	AdvDevStudyDataLake	4643	END	1600369324525	1600369325331
USER	AdvDevStudyDataLake	4644	END	1600369324536	1600369325331
USER	AdvDevStudyDataLake	4724	START	1600369325337	1600369325337
USER	AdvDevStudyDataLake	4725	START	1600369325347	1600369325347
USER	AdvDevStudyDataLake	4726	START	1600369325355	1600369325355
REQUEST	4646		request_1	1600369324557	1600369325356	OK	 
REQUEST	4645		request_1	1600369324547	1600369325357	OK	 
USER	AdvDevStudyDataLake	4646	END	1600369324557	1600369325357
USER	AdvDevStudyDataLake	4645	END	1600369324547	1600369325357
REQUEST	4647		request_1	1600369324566	1600369325363	OK	 
USER	AdvDevStudyDataLake	4647	END	1600369324566	1600369325364
USER	AdvDevStudyDataLake	4727	START	1600369325368	1600369325368
USER	AdvDevStudyDataLake	4728	START	1600369325377	1600369325377
REQUEST	4649		request_1	1600369324587	1600369325377	OK	 
USER	AdvDevStudyDataLake	4649	END	1600369324586	1600369325378
REQUEST	4648		request_1	1600369324576	1600369325381	OK	 
USER	AdvDevStudyDataLake	4648	END	1600369324576	1600369325382
USER	AdvDevStudyDataLake	4729	START	1600369325388	1600369325388
USER	AdvDevStudyDataLake	4730	START	1600369325396	1600369325396
REQUEST	4650		request_1	1600369324596	1600369325397	OK	 
USER	AdvDevStudyDataLake	4650	END	1600369324596	1600369325398
REQUEST	4651		request_1	1600369324607	1600369325404	OK	 
USER	AdvDevStudyDataLake	4651	END	1600369324607	1600369325405
USER	AdvDevStudyDataLake	4731	START	1600369325406	1600369325406
USER	AdvDevStudyDataLake	4732	START	1600369325417	1600369325417
USER	AdvDevStudyDataLake	4733	START	1600369325427	1600369325427
REQUEST	4652		request_1	1600369324616	1600369325433	OK	 
REQUEST	4654		request_1	1600369324638	1600369325433	OK	 
USER	AdvDevStudyDataLake	4654	END	1600369324638	1600369325433
USER	AdvDevStudyDataLake	4652	END	1600369324616	1600369325433
REQUEST	4653		request_1	1600369324627	1600369325433	OK	 
USER	AdvDevStudyDataLake	4653	END	1600369324627	1600369325433
USER	AdvDevStudyDataLake	4734	START	1600369325435	1600369325435
USER	AdvDevStudyDataLake	4735	START	1600369325446	1600369325446
REQUEST	4655		request_1	1600369324646	1600369325449	OK	 
USER	AdvDevStudyDataLake	4655	END	1600369324645	1600369325449
REQUEST	4656		request_1	1600369324656	1600369325458	OK	 
USER	AdvDevStudyDataLake	4656	END	1600369324655	1600369325458
USER	AdvDevStudyDataLake	4736	START	1600369325459	1600369325459
USER	AdvDevStudyDataLake	4737	START	1600369325467	1600369325467
REQUEST	4658		request_1	1600369324677	1600369325468	OK	 
USER	AdvDevStudyDataLake	4658	END	1600369324677	1600369325469
REQUEST	4657		request_1	1600369324667	1600369325469	OK	 
USER	AdvDevStudyDataLake	4657	END	1600369324666	1600369325470
USER	AdvDevStudyDataLake	4738	START	1600369325476	1600369325476
USER	AdvDevStudyDataLake	4739	START	1600369325488	1600369325488
REQUEST	4659		request_1	1600369324686	1600369325494	OK	 
USER	AdvDevStudyDataLake	4659	END	1600369324685	1600369325494
USER	AdvDevStudyDataLake	4740	START	1600369325497	1600369325497
REQUEST	4661		request_1	1600369324708	1600369325505	OK	 
USER	AdvDevStudyDataLake	4661	END	1600369324708	1600369325505
USER	AdvDevStudyDataLake	4741	START	1600369325506	1600369325506
REQUEST	4660		request_1	1600369324697	1600369325512	OK	 
USER	AdvDevStudyDataLake	4660	END	1600369324697	1600369325512
REQUEST	4663		request_1	1600369324727	1600369325512	OK	 
USER	AdvDevStudyDataLake	4663	END	1600369324726	1600369325512
USER	AdvDevStudyDataLake	4742	START	1600369325518	1600369325518
USER	AdvDevStudyDataLake	4743	START	1600369325526	1600369325526
REQUEST	4664		request_1	1600369324736	1600369325535	OK	 
USER	AdvDevStudyDataLake	4664	END	1600369324736	1600369325535
USER	AdvDevStudyDataLake	4744	START	1600369325535	1600369325535
REQUEST	4662		request_1	1600369324718	1600369325542	OK	 
USER	AdvDevStudyDataLake	4662	END	1600369324718	1600369325542
USER	AdvDevStudyDataLake	4745	START	1600369325547	1600369325547
REQUEST	4665		request_1	1600369324747	1600369325554	OK	 
USER	AdvDevStudyDataLake	4665	END	1600369324746	1600369325555
USER	AdvDevStudyDataLake	4746	START	1600369325558	1600369325558
USER	AdvDevStudyDataLake	4747	START	1600369325568	1600369325568
REQUEST	4666		request_1	1600369324757	1600369325571	OK	 
USER	AdvDevStudyDataLake	4666	END	1600369324757	1600369325572
REQUEST	4667		request_1	1600369324766	1600369325572	OK	 
USER	AdvDevStudyDataLake	4667	END	1600369324766	1600369325572
USER	AdvDevStudyDataLake	4748	START	1600369325576	1600369325576
USER	AdvDevStudyDataLake	4749	START	1600369325585	1600369325585
REQUEST	4668		request_1	1600369324783	1600369325588	OK	 
USER	AdvDevStudyDataLake	4668	END	1600369324783	1600369325588
USER	AdvDevStudyDataLake	4750	START	1600369325596	1600369325596
REQUEST	4671		request_1	1600369324806	1600369325597	OK	 
USER	AdvDevStudyDataLake	4671	END	1600369324806	1600369325598
REQUEST	4669		request_1	1600369324790	1600369325599	OK	 
USER	AdvDevStudyDataLake	4669	END	1600369324790	1600369325600
REQUEST	4670		request_1	1600369324796	1600369325600	OK	 
USER	AdvDevStudyDataLake	4670	END	1600369324795	1600369325601
USER	AdvDevStudyDataLake	4751	START	1600369325606	1600369325606
USER	AdvDevStudyDataLake	4752	START	1600369325619	1600369325619
USER	AdvDevStudyDataLake	4753	START	1600369325626	1600369325626
USER	AdvDevStudyDataLake	4754	START	1600369325638	1600369325638
REQUEST	4672		request_1	1600369324818	1600369325645	OK	 
USER	AdvDevStudyDataLake	4672	END	1600369324818	1600369325646
USER	AdvDevStudyDataLake	4755	START	1600369325646	1600369325646
REQUEST	4674		request_1	1600369324836	1600369325647	OK	 
USER	AdvDevStudyDataLake	4674	END	1600369324836	1600369325648
REQUEST	4676		request_1	1600369324858	1600369325649	OK	 
USER	AdvDevStudyDataLake	4676	END	1600369324858	1600369325649
REQUEST	4675		request_1	1600369324846	1600369325654	OK	 
REQUEST	4673		request_1	1600369324828	1600369325654	OK	 
USER	AdvDevStudyDataLake	4675	END	1600369324846	1600369325654
USER	AdvDevStudyDataLake	4673	END	1600369324828	1600369325654
USER	AdvDevStudyDataLake	4756	START	1600369325658	1600369325658
USER	AdvDevStudyDataLake	4757	START	1600369325665	1600369325665
REQUEST	4678		request_1	1600369324877	1600369325667	OK	 
USER	AdvDevStudyDataLake	4678	END	1600369324876	1600369325667
USER	AdvDevStudyDataLake	4758	START	1600369325677	1600369325677
REQUEST	4677		request_1	1600369324868	1600369325681	OK	 
USER	AdvDevStudyDataLake	4677	END	1600369324868	1600369325681
USER	AdvDevStudyDataLake	4759	START	1600369325685	1600369325685
REQUEST	4679		request_1	1600369324887	1600369325692	OK	 
USER	AdvDevStudyDataLake	4679	END	1600369324886	1600369325692
REQUEST	4680		request_1	1600369324895	1600369325693	OK	 
USER	AdvDevStudyDataLake	4680	END	1600369324895	1600369325693
USER	AdvDevStudyDataLake	4760	START	1600369325698	1600369325698
REQUEST	4682		request_1	1600369324916	1600369325706	OK	 
USER	AdvDevStudyDataLake	4761	START	1600369325706	1600369325706
USER	AdvDevStudyDataLake	4682	END	1600369324916	1600369325707
USER	AdvDevStudyDataLake	4762	START	1600369325717	1600369325717
REQUEST	4681		request_1	1600369324908	1600369325721	OK	 
USER	AdvDevStudyDataLake	4681	END	1600369324908	1600369325722
USER	AdvDevStudyDataLake	4763	START	1600369325725	1600369325725
REQUEST	4683		request_1	1600369324927	1600369325730	OK	 
USER	AdvDevStudyDataLake	4683	END	1600369324927	1600369325730
USER	AdvDevStudyDataLake	4764	START	1600369325735	1600369325735
REQUEST	4684		request_1	1600369324939	1600369325745	OK	 
USER	AdvDevStudyDataLake	4684	END	1600369324938	1600369325745
USER	AdvDevStudyDataLake	4765	START	1600369325745	1600369325745
REQUEST	4685		request_1	1600369324946	1600369325752	OK	 
USER	AdvDevStudyDataLake	4685	END	1600369324946	1600369325752
REQUEST	4686		request_1	1600369324958	1600369325752	OK	 
USER	AdvDevStudyDataLake	4686	END	1600369324958	1600369325753
USER	AdvDevStudyDataLake	4766	START	1600369325758	1600369325758
REQUEST	4687		request_1	1600369324968	1600369325765	OK	 
USER	AdvDevStudyDataLake	4687	END	1600369324968	1600369325765
USER	AdvDevStudyDataLake	4767	START	1600369325767	1600369325767
USER	AdvDevStudyDataLake	4768	START	1600369325776	1600369325776
REQUEST	4688		request_1	1600369324976	1600369325779	OK	 
USER	AdvDevStudyDataLake	4688	END	1600369324976	1600369325779
USER	AdvDevStudyDataLake	4769	START	1600369325786	1600369325786
REQUEST	4690		request_1	1600369324998	1600369325787	OK	 
USER	AdvDevStudyDataLake	4690	END	1600369324998	1600369325788
REQUEST	4689		request_1	1600369324988	1600369325789	OK	 
USER	AdvDevStudyDataLake	4689	END	1600369324988	1600369325789
USER	AdvDevStudyDataLake	4770	START	1600369325796	1600369325796
USER	AdvDevStudyDataLake	4771	START	1600369325805	1600369325805
USER	AdvDevStudyDataLake	4772	START	1600369325817	1600369325817
REQUEST	4691		request_1	1600369325008	1600369325818	OK	 
USER	AdvDevStudyDataLake	4691	END	1600369325007	1600369325818
USER	AdvDevStudyDataLake	4773	START	1600369325826	1600369325826
REQUEST	4694		request_1	1600369325037	1600369325833	OK	 
USER	AdvDevStudyDataLake	4694	END	1600369325036	1600369325833
USER	AdvDevStudyDataLake	4774	START	1600369325836	1600369325836
REQUEST	4692		request_1	1600369325016	1600369325839	OK	 
USER	AdvDevStudyDataLake	4692	END	1600369325016	1600369325840
REQUEST	4693		request_1	1600369325028	1600369325840	OK	 
USER	AdvDevStudyDataLake	4693	END	1600369325028	1600369325840
REQUEST	4695		request_1	1600369325048	1600369325840	OK	 
USER	AdvDevStudyDataLake	4695	END	1600369325048	1600369325840
USER	AdvDevStudyDataLake	4775	START	1600369325846	1600369325846
USER	AdvDevStudyDataLake	4776	START	1600369325855	1600369325855
REQUEST	4696		request_1	1600369325058	1600369325860	OK	 
USER	AdvDevStudyDataLake	4696	END	1600369325058	1600369325860
USER	AdvDevStudyDataLake	4777	START	1600369325866	1600369325866
REQUEST	4697		request_1	1600369325067	1600369325868	OK	 
USER	AdvDevStudyDataLake	4697	END	1600369325067	1600369325868
REQUEST	4698		request_1	1600369325080	1600369325868	OK	 
USER	AdvDevStudyDataLake	4698	END	1600369325080	1600369325869
USER	AdvDevStudyDataLake	4778	START	1600369325878	1600369325878
REQUEST	4700		request_1	1600369325096	1600369325886	OK	 
USER	AdvDevStudyDataLake	4779	START	1600369325886	1600369325886
USER	AdvDevStudyDataLake	4700	END	1600369325095	1600369325886
USER	AdvDevStudyDataLake	4780	START	1600369325897	1600369325897
REQUEST	4701		request_1	1600369325106	1600369325900	OK	 
USER	AdvDevStudyDataLake	4701	END	1600369325105	1600369325900
USER	AdvDevStudyDataLake	4781	START	1600369325906	1600369325906
REQUEST	4702		request_1	1600369325118	1600369325913	OK	 
USER	AdvDevStudyDataLake	4702	END	1600369325117	1600369325913
REQUEST	4699		request_1	1600369325090	1600369325914	OK	 
USER	AdvDevStudyDataLake	4699	END	1600369325090	1600369325914
USER	AdvDevStudyDataLake	4782	START	1600369325916	1600369325916
REQUEST	4703		request_1	1600369325126	1600369325920	OK	 
USER	AdvDevStudyDataLake	4703	END	1600369325126	1600369325920
USER	AdvDevStudyDataLake	4783	START	1600369325925	1600369325925
USER	AdvDevStudyDataLake	4784	START	1600369325938	1600369325938
REQUEST	4705		request_1	1600369325147	1600369325944	OK	 
USER	AdvDevStudyDataLake	4705	END	1600369325147	1600369325944
USER	AdvDevStudyDataLake	4785	START	1600369325946	1600369325946
REQUEST	4707		request_1	1600369325166	1600369325952	OK	 
USER	AdvDevStudyDataLake	4707	END	1600369325166	1600369325953
USER	AdvDevStudyDataLake	4786	START	1600369325957	1600369325957
REQUEST	4706		request_1	1600369325158	1600369325959	OK	 
USER	AdvDevStudyDataLake	4706	END	1600369325158	1600369325959
USER	AdvDevStudyDataLake	4787	START	1600369325966	1600369325966
REQUEST	4708		request_1	1600369325176	1600369325972	OK	 
USER	AdvDevStudyDataLake	4708	END	1600369325176	1600369325973
USER	AdvDevStudyDataLake	4788	START	1600369325978	1600369325978
REQUEST	4704		request_1	1600369325136	1600369325980	OK	 
USER	AdvDevStudyDataLake	4704	END	1600369325135	1600369325981
REQUEST	4710		request_1	1600369325196	1600369325981	OK	 
USER	AdvDevStudyDataLake	4710	END	1600369325196	1600369325981
USER	AdvDevStudyDataLake	4789	START	1600369325986	1600369325986
REQUEST	4709		request_1	1600369325188	1600369325990	OK	 
USER	AdvDevStudyDataLake	4709	END	1600369325187	1600369325990
USER	AdvDevStudyDataLake	4790	START	1600369325997	1600369325997
USER	AdvDevStudyDataLake	4791	START	1600369326006	1600369326006
REQUEST	4711		request_1	1600369325208	1600369326012	OK	 
USER	AdvDevStudyDataLake	4711	END	1600369325208	1600369326012
USER	AdvDevStudyDataLake	4792	START	1600369326018	1600369326018
REQUEST	4713		request_1	1600369325226	1600369326021	OK	 
REQUEST	4712		request_1	1600369325217	1600369326021	OK	 
USER	AdvDevStudyDataLake	4712	END	1600369325217	1600369326021
USER	AdvDevStudyDataLake	4713	END	1600369325226	1600369326021
REQUEST	4714		request_1	1600369325237	1600369326021	OK	 
USER	AdvDevStudyDataLake	4714	END	1600369325237	1600369326021
USER	AdvDevStudyDataLake	4793	START	1600369326026	1600369326026
USER	AdvDevStudyDataLake	4794	START	1600369326037	1600369326037
USER	AdvDevStudyDataLake	4795	START	1600369326046	1600369326046
REQUEST	4715		request_1	1600369325246	1600369326048	OK	 
USER	AdvDevStudyDataLake	4715	END	1600369325246	1600369326048
REQUEST	4716		request_1	1600369325256	1600369326048	OK	 
USER	AdvDevStudyDataLake	4716	END	1600369325256	1600369326049
USER	AdvDevStudyDataLake	4796	START	1600369326059	1600369326059
REQUEST	4717		request_1	1600369325266	1600369326062	OK	 
USER	AdvDevStudyDataLake	4717	END	1600369325266	1600369326063
USER	AdvDevStudyDataLake	4797	START	1600369326066	1600369326066
REQUEST	4718		request_1	1600369325277	1600369326070	OK	 
USER	AdvDevStudyDataLake	4718	END	1600369325276	1600369326071
USER	AdvDevStudyDataLake	4798	START	1600369326075	1600369326075
USER	AdvDevStudyDataLake	4799	START	1600369326086	1600369326086
REQUEST	4719		request_1	1600369325286	1600369326093	OK	 
USER	AdvDevStudyDataLake	4719	END	1600369325286	1600369326093
USER	AdvDevStudyDataLake	4800	START	1600369326098	1600369326098
REQUEST	4720		request_1	1600369325299	1600369326101	OK	 
USER	AdvDevStudyDataLake	4720	END	1600369325299	1600369326101
USER	AdvDevStudyDataLake	4801	START	1600369326107	1600369326107
REQUEST	4721		request_1	1600369325307	1600369326109	OK	 
USER	AdvDevStudyDataLake	4721	END	1600369325307	1600369326109
REQUEST	4723		request_1	1600369325327	1600369326116	OK	 
REQUEST	4722		request_1	1600369325318	1600369326116	OK	 
USER	AdvDevStudyDataLake	4723	END	1600369325327	1600369326116
USER	AdvDevStudyDataLake	4722	END	1600369325318	1600369326116
USER	AdvDevStudyDataLake	4802	START	1600369326116	1600369326116
REQUEST	4724		request_1	1600369325337	1600369326126	OK	 
USER	AdvDevStudyDataLake	4724	END	1600369325337	1600369326126
USER	AdvDevStudyDataLake	4803	START	1600369326126	1600369326126
REQUEST	4725		request_1	1600369325347	1600369326132	OK	 
USER	AdvDevStudyDataLake	4725	END	1600369325347	1600369326133
USER	AdvDevStudyDataLake	4804	START	1600369326135	1600369326135
USER	AdvDevStudyDataLake	4805	START	1600369326146	1600369326146
REQUEST	4726		request_1	1600369325356	1600369326152	OK	 
USER	AdvDevStudyDataLake	4726	END	1600369325355	1600369326152
USER	AdvDevStudyDataLake	4806	START	1600369326157	1600369326157
USER	AdvDevStudyDataLake	4807	START	1600369326166	1600369326166
REQUEST	4728		request_1	1600369325377	1600369326174	OK	 
USER	AdvDevStudyDataLake	4728	END	1600369325377	1600369326174
USER	AdvDevStudyDataLake	4808	START	1600369326178	1600369326178
REQUEST	4730		request_1	1600369325396	1600369326180	OK	 
USER	AdvDevStudyDataLake	4730	END	1600369325396	1600369326180
USER	AdvDevStudyDataLake	4809	START	1600369326186	1600369326186
REQUEST	4729		request_1	1600369325389	1600369326187	OK	 
USER	AdvDevStudyDataLake	4729	END	1600369325388	1600369326187
USER	AdvDevStudyDataLake	4810	START	1600369326199	1600369326199
REQUEST	4727		request_1	1600369325368	1600369326200	OK	 
USER	AdvDevStudyDataLake	4727	END	1600369325368	1600369326200
REQUEST	4731		request_1	1600369325407	1600369326200	OK	 
USER	AdvDevStudyDataLake	4731	END	1600369325406	1600369326201
USER	AdvDevStudyDataLake	4811	START	1600369326206	1600369326206
REQUEST	4733		request_1	1600369325427	1600369326208	OK	 
USER	AdvDevStudyDataLake	4733	END	1600369325427	1600369326209
REQUEST	4732		request_1	1600369325417	1600369326213	OK	 
USER	AdvDevStudyDataLake	4732	END	1600369325417	1600369326213
USER	AdvDevStudyDataLake	4812	START	1600369326216	1600369326216
USER	AdvDevStudyDataLake	4813	START	1600369326227	1600369326227
REQUEST	4735		request_1	1600369325446	1600369326235	OK	 
REQUEST	4734		request_1	1600369325435	1600369326235	OK	 
USER	AdvDevStudyDataLake	4735	END	1600369325446	1600369326235
USER	AdvDevStudyDataLake	4734	END	1600369325435	1600369326235
USER	AdvDevStudyDataLake	4814	START	1600369326236	1600369326236
USER	AdvDevStudyDataLake	4815	START	1600369326246	1600369326246
REQUEST	4737		request_1	1600369325467	1600369326255	OK	 
USER	AdvDevStudyDataLake	4737	END	1600369325467	1600369326255
USER	AdvDevStudyDataLake	4816	START	1600369326256	1600369326256
USER	AdvDevStudyDataLake	4817	START	1600369326266	1600369326266
REQUEST	4736		request_1	1600369325459	1600369326268	OK	 
USER	AdvDevStudyDataLake	4736	END	1600369325459	1600369326268
USER	AdvDevStudyDataLake	4818	START	1600369326276	1600369326276
REQUEST	4738		request_1	1600369325476	1600369326282	OK	 
USER	AdvDevStudyDataLake	4738	END	1600369325476	1600369326282
REQUEST	4740		request_1	1600369325497	1600369326283	OK	 
USER	AdvDevStudyDataLake	4740	END	1600369325497	1600369326283
USER	AdvDevStudyDataLake	4819	START	1600369326285	1600369326285
REQUEST	4739		request_1	1600369325488	1600369326289	OK	 
USER	AdvDevStudyDataLake	4739	END	1600369325488	1600369326289
USER	AdvDevStudyDataLake	4820	START	1600369326295	1600369326295
REQUEST	4741		request_1	1600369325506	1600369326304	OK	 
USER	AdvDevStudyDataLake	4741	END	1600369325506	1600369326305
USER	AdvDevStudyDataLake	4821	START	1600369326305	1600369326305
REQUEST	4742		request_1	1600369325519	1600369326313	OK	 
USER	AdvDevStudyDataLake	4742	END	1600369325518	1600369326313
USER	AdvDevStudyDataLake	4822	START	1600369326316	1600369326316
REQUEST	4743		request_1	1600369325526	1600369326317	OK	 
USER	AdvDevStudyDataLake	4743	END	1600369325526	1600369326317
USER	AdvDevStudyDataLake	4823	START	1600369326325	1600369326325
USER	AdvDevStudyDataLake	4824	START	1600369326336	1600369326336
USER	AdvDevStudyDataLake	4825	START	1600369326346	1600369326346
REQUEST	4745		request_1	1600369325548	1600369326347	OK	 
USER	AdvDevStudyDataLake	4745	END	1600369325547	1600369326347
REQUEST	4744		request_1	1600369325536	1600369326348	OK	 
USER	AdvDevStudyDataLake	4744	END	1600369325535	1600369326348
USER	AdvDevStudyDataLake	4826	START	1600369326357	1600369326357
REQUEST	4746		request_1	1600369325558	1600369326361	OK	 
USER	AdvDevStudyDataLake	4746	END	1600369325558	1600369326361
USER	AdvDevStudyDataLake	4827	START	1600369326367	1600369326367
USER	AdvDevStudyDataLake	4828	START	1600369326375	1600369326375
REQUEST	4747		request_1	1600369325568	1600369326376	OK	 
USER	AdvDevStudyDataLake	4747	END	1600369325568	1600369326376
REQUEST	4748		request_1	1600369325577	1600369326376	OK	 
REQUEST	4749		request_1	1600369325586	1600369326376	OK	 
USER	AdvDevStudyDataLake	4748	END	1600369325576	1600369326377
USER	AdvDevStudyDataLake	4749	END	1600369325585	1600369326377
USER	AdvDevStudyDataLake	4829	START	1600369326386	1600369326386
REQUEST	4750		request_1	1600369325596	1600369326389	OK	 
USER	AdvDevStudyDataLake	4750	END	1600369325596	1600369326389
USER	AdvDevStudyDataLake	4830	START	1600369326396	1600369326396
REQUEST	4751		request_1	1600369325606	1600369326405	OK	 
USER	AdvDevStudyDataLake	4751	END	1600369325606	1600369326405
USER	AdvDevStudyDataLake	4831	START	1600369326406	1600369326406
USER	AdvDevStudyDataLake	4832	START	1600369326418	1600369326418
REQUEST	4753		request_1	1600369325626	1600369326422	OK	 
USER	AdvDevStudyDataLake	4753	END	1600369325626	1600369326423
USER	AdvDevStudyDataLake	4833	START	1600369326427	1600369326427
REQUEST	4752		request_1	1600369325619	1600369326430	OK	 
USER	AdvDevStudyDataLake	4752	END	1600369325619	1600369326431
USER	AdvDevStudyDataLake	4834	START	1600369326437	1600369326437
USER	AdvDevStudyDataLake	4835	START	1600369326446	1600369326446
REQUEST	4755		request_1	1600369325646	1600369326449	OK	 
USER	AdvDevStudyDataLake	4755	END	1600369325646	1600369326449
REQUEST	4757		request_1	1600369325666	1600369326455	OK	 
REQUEST	4754		request_1	1600369325638	1600369326455	OK	 
REQUEST	4756		request_1	1600369325658	1600369326455	OK	 
USER	AdvDevStudyDataLake	4836	START	1600369326455	1600369326455
USER	AdvDevStudyDataLake	4754	END	1600369325638	1600369326455
USER	AdvDevStudyDataLake	4757	END	1600369325665	1600369326455
USER	AdvDevStudyDataLake	4756	END	1600369325658	1600369326456
USER	AdvDevStudyDataLake	4837	START	1600369326465	1600369326465
REQUEST	4758		request_1	1600369325678	1600369326466	OK	 
USER	AdvDevStudyDataLake	4758	END	1600369325677	1600369326466
USER	AdvDevStudyDataLake	4838	START	1600369326476	1600369326476
REQUEST	4759		request_1	1600369325686	1600369326485	OK	 
USER	AdvDevStudyDataLake	4759	END	1600369325685	1600369326486
USER	AdvDevStudyDataLake	4839	START	1600369326486	1600369326486
REQUEST	4760		request_1	1600369325698	1600369326487	OK	 
USER	AdvDevStudyDataLake	4760	END	1600369325698	1600369326487
USER	AdvDevStudyDataLake	4840	START	1600369326497	1600369326497
USER	AdvDevStudyDataLake	4841	START	1600369326507	1600369326507
REQUEST	4761		request_1	1600369325706	1600369326508	OK	 
REQUEST	4762		request_1	1600369325717	1600369326508	OK	 
USER	AdvDevStudyDataLake	4761	END	1600369325706	1600369326508
USER	AdvDevStudyDataLake	4762	END	1600369325717	1600369326508
REQUEST	4763		request_1	1600369325725	1600369326514	OK	 
USER	AdvDevStudyDataLake	4763	END	1600369325725	1600369326514
USER	AdvDevStudyDataLake	4842	START	1600369326516	1600369326516
USER	AdvDevStudyDataLake	4843	START	1600369326526	1600369326526
REQUEST	4764		request_1	1600369325736	1600369326531	OK	 
USER	AdvDevStudyDataLake	4764	END	1600369325735	1600369326531
USER	AdvDevStudyDataLake	4844	START	1600369326536	1600369326536
USER	AdvDevStudyDataLake	4845	START	1600369326546	1600369326546
REQUEST	4765		request_1	1600369325746	1600369326552	OK	 
REQUEST	4766		request_1	1600369325758	1600369326553	OK	 
USER	AdvDevStudyDataLake	4765	END	1600369325745	1600369326553
