RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600474328831	 	3.3.1
REQUEST	2543		request_1	1600474400116	1600474402162	OK	 
USER	AdvDevStudyDataLake	2664	START	1600474402163	1600474402163
USER	AdvDevStudyDataLake	2543	END	1600474400115	1600474402163
USER	AdvDevStudyDataLake	2418	END	1600474397922	1600474402164
REQUEST	2480		request_1	1600474399014	1600474402180	OK	 
USER	AdvDevStudyDataLake	2480	END	1600474399014	1600474402180
USER	AdvDevStudyDataLake	2665	START	1600474402181	1600474402181
USER	AdvDevStudyDataLake	2666	START	1600474402203	1600474402203
USER	AdvDevStudyDataLake	2667	START	1600474402212	1600474402212
USER	AdvDevStudyDataLake	2668	START	1600474402232	1600474402232
USER	AdvDevStudyDataLake	2669	START	1600474402251	1600474402251
USER	AdvDevStudyDataLake	2670	START	1600474402273	1600474402273
USER	AdvDevStudyDataLake	2671	START	1600474402283	1600474402283
USER	AdvDevStudyDataLake	2672	START	1600474402303	1600474402303
REQUEST	2546		request_1	1600474400163	1600474402305	OK	 
REQUEST	2616		request_1	1600474401353	1600474402305	OK	 
REQUEST	2613		request_1	1600474401303	1600474402305	OK	 
USER	AdvDevStudyDataLake	2616	END	1600474401353	1600474402305
USER	AdvDevStudyDataLake	2546	END	1600474400163	1600474402305
USER	AdvDevStudyDataLake	2613	END	1600474401303	1600474402305
REQUEST	2619		request_1	1600474401402	1600474402321	OK	 
USER	AdvDevStudyDataLake	2619	END	1600474401402	1600474402321
USER	AdvDevStudyDataLake	2673	START	1600474402324	1600474402324
USER	AdvDevStudyDataLake	2674	START	1600474402332	1600474402332
REQUEST	2611		request_1	1600474401263	1600474402342	OK	 
USER	AdvDevStudyDataLake	2611	END	1600474401263	1600474402342
USER	AdvDevStudyDataLake	2675	START	1600474402353	1600474402353
REQUEST	2618		request_1	1600474401386	1600474402362	OK	 
USER	AdvDevStudyDataLake	2618	END	1600474401386	1600474402363
USER	AdvDevStudyDataLake	2676	START	1600474402372	1600474402372
USER	AdvDevStudyDataLake	2677	START	1600474402381	1600474402381
USER	AdvDevStudyDataLake	2678	START	1600474402401	1600474402401
REQUEST	2623		request_1	1600474401474	1600474402419	OK	 
USER	AdvDevStudyDataLake	2623	END	1600474401474	1600474402419
USER	AdvDevStudyDataLake	2679	START	1600474402422	1600474402422
USER	AdvDevStudyDataLake	2680	START	1600474402433	1600474402433
REQUEST	2624		request_1	1600474401493	1600474402434	OK	 
USER	AdvDevStudyDataLake	2624	END	1600474401493	1600474402434
USER	AdvDevStudyDataLake	2681	START	1600474402452	1600474402452
USER	AdvDevStudyDataLake	2682	START	1600474402473	1600474402473
USER	AdvDevStudyDataLake	2683	START	1600474402485	1600474402485
REQUEST	2625		request_1	1600474401501	1600474402485	OK	 
USER	AdvDevStudyDataLake	2625	END	1600474401501	1600474402486
REQUEST	2627		request_1	1600474401542	1600474402494	OK	 
USER	AdvDevStudyDataLake	2627	END	1600474401542	1600474402494
USER	AdvDevStudyDataLake	2684	START	1600474402502	1600474402502
REQUEST	2628		request_1	1600474401552	1600474402520	OK	 
REQUEST	2565		request_1	1600474400481	1600474402520	OK	 
USER	AdvDevStudyDataLake	2565	END	1600474400481	1600474402520
USER	AdvDevStudyDataLake	2628	END	1600474401552	1600474402520
REQUEST	2629		request_1	1600474401573	1600474402521	OK	 
USER	AdvDevStudyDataLake	2629	END	1600474401573	1600474402521
USER	AdvDevStudyDataLake	2685	START	1600474402522	1600474402522
USER	AdvDevStudyDataLake	2686	START	1600474402537	1600474402537
REQUEST	2626		request_1	1600474401523	1600474402543	OK	 
REQUEST	2632		request_1	1600474401623	1600474402543	OK	 
USER	AdvDevStudyDataLake	2626	END	1600474401523	1600474402543
USER	AdvDevStudyDataLake	2632	END	1600474401623	1600474402543
USER	AdvDevStudyDataLake	2687	START	1600474402552	1600474402552
USER	AdvDevStudyDataLake	2688	START	1600474402572	1600474402572
REQUEST	2633		request_1	1600474401644	1600474402582	OK	 
USER	AdvDevStudyDataLake	2633	END	1600474401644	1600474402582
USER	AdvDevStudyDataLake	2689	START	1600474402583	1600474402583
USER	AdvDevStudyDataLake	2690	START	1600474402602	1600474402602
USER	AdvDevStudyDataLake	2691	START	1600474402622	1600474402622
USER	AdvDevStudyDataLake	2692	START	1600474402633	1600474402633
REQUEST	2636		request_1	1600474401694	1600474402645	OK	 
USER	AdvDevStudyDataLake	2636	END	1600474401694	1600474402645
REQUEST	2571		request_1	1600474400593	1600474402649	OK	 
USER	AdvDevStudyDataLake	2571	END	1600474400593	1600474402650
USER	AdvDevStudyDataLake	2693	START	1600474402654	1600474402654
REQUEST	2569		request_1	1600474400552	1600474402660	OK	 
USER	AdvDevStudyDataLake	2569	END	1600474400552	1600474402660
USER	AdvDevStudyDataLake	2694	START	1600474402671	1600474402671
USER	AdvDevStudyDataLake	2695	START	1600474402682	1600474402682
USER	AdvDevStudyDataLake	2696	START	1600474402702	1600474402702
USER	AdvDevStudyDataLake	2697	START	1600474402724	1600474402724
REQUEST	2574		request_1	1600474400642	1600474402727	OK	 
USER	AdvDevStudyDataLake	2574	END	1600474400642	1600474402727
REQUEST	2573		request_1	1600474400623	1600474402730	OK	 
USER	AdvDevStudyDataLake	2573	END	1600474400622	1600474402730
USER	AdvDevStudyDataLake	2698	START	1600474402732	1600474402732
USER	AdvDevStudyDataLake	2699	START	1600474402752	1600474402752
REQUEST	2634		request_1	1600474401663	1600474402759	OK	 
USER	AdvDevStudyDataLake	2634	END	1600474401663	1600474402759
USER	AdvDevStudyDataLake	2700	START	1600474402772	1600474402772
USER	AdvDevStudyDataLake	2701	START	1600474402783	1600474402783
REQUEST	2646		request_1	1600474401865	1600474402796	OK	 
REQUEST	2642		request_1	1600474401794	1600474402796	OK	 
USER	AdvDevStudyDataLake	2642	END	1600474401793	1600474402797
USER	AdvDevStudyDataLake	2646	END	1600474401864	1600474402797
USER	AdvDevStudyDataLake	2702	START	1600474402802	1600474402802
USER	AdvDevStudyDataLake	2703	START	1600474402822	1600474402822
USER	AdvDevStudyDataLake	2704	START	1600474402832	1600474402832
REQUEST	2513		request_1	1600474399595	1600474402836	OK	 
USER	AdvDevStudyDataLake	2513	END	1600474399595	1600474402837
USER	AdvDevStudyDataLake	2705	START	1600474402852	1600474402852
USER	AdvDevStudyDataLake	2706	START	1600474402871	1600474402871
REQUEST	2584		request_1	1600474400814	1600474402877	OK	 
REQUEST	2653		request_1	1600474401982	1600474402877	OK	 
USER	AdvDevStudyDataLake	2584	END	1600474400813	1600474402877
USER	AdvDevStudyDataLake	2653	END	1600474401982	1600474402877
USER	AdvDevStudyDataLake	2707	START	1600474402883	1600474402883
REQUEST	2649		request_1	1600474401914	1600474402884	OK	 
USER	AdvDevStudyDataLake	2649	END	1600474401914	1600474402885
REQUEST	2586		request_1	1600474400844	1600474402894	OK	 
REQUEST	2583		request_1	1600474400793	1600474402894	OK	 
USER	AdvDevStudyDataLake	2586	END	1600474400844	1600474402894
USER	AdvDevStudyDataLake	2583	END	1600474400793	1600474402894
USER	AdvDevStudyDataLake	2708	START	1600474402902	1600474402902
USER	AdvDevStudyDataLake	2709	START	1600474402924	1600474402924
REQUEST	2651		request_1	1600474401944	1600474402928	OK	 
USER	AdvDevStudyDataLake	2651	END	1600474401944	1600474402929
USER	AdvDevStudyDataLake	2710	START	1600474402932	1600474402932
USER	AdvDevStudyDataLake	2711	START	1600474402953	1600474402953
USER	AdvDevStudyDataLake	2712	START	1600474402972	1600474402972
USER	AdvDevStudyDataLake	2713	START	1600474402981	1600474402981
USER	AdvDevStudyDataLake	2714	START	1600474403002	1600474403002
USER	AdvDevStudyDataLake	2715	START	1600474403023	1600474403023
USER	AdvDevStudyDataLake	2716	START	1600474403033	1600474403033
REQUEST	2521		request_1	1600474399732	1600474403034	OK	 
USER	AdvDevStudyDataLake	2521	END	1600474399732	1600474403035
REQUEST	2655		request_1	1600474402013	1600474403036	OK	 
REQUEST	2658		request_1	1600474402062	1600474403036	OK	 
REQUEST	2662		request_1	1600474402132	1600474403037	OK	 
REQUEST	2660		request_1	1600474402103	1600474403037	OK	 
REQUEST	2591		request_1	1600474400933	1600474403037	OK	 
REQUEST	2592		request_1	1600474400944	1600474403037	OK	 
REQUEST	2659		request_1	1600474402082	1600474403037	OK	 
USER	AdvDevStudyDataLake	2658	END	1600474402062	1600474403037
USER	AdvDevStudyDataLake	2655	END	1600474402013	1600474403037
USER	AdvDevStudyDataLake	2662	END	1600474402132	1600474403037
USER	AdvDevStudyDataLake	2660	END	1600474402102	1600474403037
USER	AdvDevStudyDataLake	2591	END	1600474400933	1600474403037
USER	AdvDevStudyDataLake	2592	END	1600474400944	1600474403037
USER	AdvDevStudyDataLake	2659	END	1600474402082	1600474403037
USER	AdvDevStudyDataLake	2717	START	1600474403052	1600474403052
REQUEST	2661		request_1	1600474402114	1600474403056	OK	 
USER	AdvDevStudyDataLake	2661	END	1600474402113	1600474403057
USER	AdvDevStudyDataLake	2718	START	1600474403072	1600474403072
USER	AdvDevStudyDataLake	2719	START	1600474403082	1600474403082
REQUEST	2663		request_1	1600474402153	1600474403098	OK	 
REQUEST	2620		request_1	1600474401422	1600474403099	OK	 
USER	AdvDevStudyDataLake	2663	END	1600474402152	1600474403099
USER	AdvDevStudyDataLake	2620	END	1600474401422	1600474403100
USER	AdvDevStudyDataLake	2720	START	1600474403102	1600474403102
REQUEST	2664		request_1	1600474402163	1600474403104	OK	 
USER	AdvDevStudyDataLake	2664	END	1600474402163	1600474403104
REQUEST	2667		request_1	1600474402212	1600474403111	OK	 
USER	AdvDevStudyDataLake	2667	END	1600474402212	1600474403112
USER	AdvDevStudyDataLake	2721	START	1600474403122	1600474403122
USER	AdvDevStudyDataLake	2722	START	1600474403132	1600474403132
REQUEST	2492		request_1	1600474399224	1600474403136	OK	 
USER	AdvDevStudyDataLake	2492	END	1600474399224	1600474403137
REQUEST	2537		request_1	1600474400002	1600474403142	OK	 
USER	AdvDevStudyDataLake	2537	END	1600474400002	1600474403143
USER	AdvDevStudyDataLake	2723	START	1600474403152	1600474403152
REQUEST	2665		request_1	1600474402182	1600474403159	OK	 
USER	AdvDevStudyDataLake	2665	END	1600474402181	1600474403159
USER	AdvDevStudyDataLake	2724	START	1600474403172	1600474403172
REQUEST	2538		request_1	1600474400023	1600474403174	OK	 
USER	AdvDevStudyDataLake	2538	END	1600474400022	1600474403175
REQUEST	2604		request_1	1600474401154	1600474403182	OK	 
USER	AdvDevStudyDataLake	2604	END	1600474401154	1600474403182
USER	AdvDevStudyDataLake	2725	START	1600474403184	1600474403184
REQUEST	2605		request_1	1600474401166	1600474403195	OK	 
REQUEST	2540		request_1	1600474400052	1600474403196	OK	 
USER	AdvDevStudyDataLake	2605	END	1600474401165	1600474403196
USER	AdvDevStudyDataLake	2540	END	1600474400051	1600474403197
USER	AdvDevStudyDataLake	2726	START	1600474403203	1600474403203
REQUEST	2669		request_1	1600474402252	1600474403220	OK	 
USER	AdvDevStudyDataLake	2669	END	1600474402251	1600474403220
USER	AdvDevStudyDataLake	2727	START	1600474403222	1600474403222
USER	AdvDevStudyDataLake	2728	START	1600474403232	1600474403232
USER	AdvDevStudyDataLake	2729	START	1600474403252	1600474403252
USER	AdvDevStudyDataLake	2730	START	1600474403273	1600474403273
USER	AdvDevStudyDataLake	2731	START	1600474403281	1600474403281
REQUEST	2672		request_1	1600474402303	1600474403284	OK	 
USER	AdvDevStudyDataLake	2672	END	1600474402303	1600474403284
USER	AdvDevStudyDataLake	2732	START	1600474403303	1600474403303
REQUEST	2544		request_1	1600474400122	1600474403314	OK	 
USER	AdvDevStudyDataLake	2544	END	1600474400122	1600474403315
USER	AdvDevStudyDataLake	2733	START	1600474403322	1600474403322
USER	AdvDevStudyDataLake	2734	START	1600474403332	1600474403332
REQUEST	2614		request_1	1600474401323	1600474403334	OK	 
USER	AdvDevStudyDataLake	2614	END	1600474401323	1600474403334
USER	AdvDevStudyDataLake	2735	START	1600474403352	1600474403352
USER	AdvDevStudyDataLake	2736	START	1600474403372	1600474403372
REQUEST	2679		request_1	1600474402423	1600474403373	OK	 
USER	AdvDevStudyDataLake	2679	END	1600474402422	1600474403373
USER	AdvDevStudyDataLake	2737	START	1600474403382	1600474403382
USER	AdvDevStudyDataLake	2738	START	1600474403401	1600474403401
USER	AdvDevStudyDataLake	2739	START	1600474403422	1600474403422
USER	AdvDevStudyDataLake	2740	START	1600474403432	1600474403432
USER	AdvDevStudyDataLake	2741	START	1600474403452	1600474403452
REQUEST	2683		request_1	1600474402485	1600474403456	OK	 
USER	AdvDevStudyDataLake	2683	END	1600474402485	1600474403456
USER	AdvDevStudyDataLake	2742	START	1600474403472	1600474403472
USER	AdvDevStudyDataLake	2743	START	1600474403482	1600474403482
REQUEST	2676		request_1	1600474402372	1600474403483	OK	 
USER	AdvDevStudyDataLake	2676	END	1600474402372	1600474403483
REQUEST	2621		request_1	1600474401432	1600474403491	OK	 
REQUEST	2556		request_1	1600474400331	1600474403492	OK	 
USER	AdvDevStudyDataLake	2556	END	1600474400331	1600474403492
USER	AdvDevStudyDataLake	2621	END	1600474401432	1600474403492
REQUEST	2685		request_1	1600474402522	1600474403500	OK	 
REQUEST	2622		request_1	1600474401453	1600474403500	OK	 
USER	AdvDevStudyDataLake	2685	END	1600474402522	1600474403500
USER	AdvDevStudyDataLake	2622	END	1600474401453	1600474403500
USER	AdvDevStudyDataLake	2744	START	1600474403502	1600474403502
REQUEST	2688		request_1	1600474402572	1600474403514	OK	 
REQUEST	2689		request_1	1600474402584	1600474403514	OK	 
REQUEST	2686		request_1	1600474402537	1600474403516	OK	 
USER	AdvDevStudyDataLake	2689	END	1600474402583	1600474403515
USER	AdvDevStudyDataLake	2688	END	1600474402572	1600474403516
USER	AdvDevStudyDataLake	2686	END	1600474402537	1600474403517
USER	AdvDevStudyDataLake	2745	START	1600474403522	1600474403522
USER	AdvDevStudyDataLake	2746	START	1600474403534	1600474403534
REQUEST	2691		request_1	1600474402622	1600474403536	OK	 
USER	AdvDevStudyDataLake	2691	END	1600474402622	1600474403537
USER	AdvDevStudyDataLake	2747	START	1600474403552	1600474403552
REQUEST	2562		request_1	1600474400432	1600474403553	OK	 
REQUEST	2694		request_1	1600474402671	1600474403553	OK	 
REQUEST	2684		request_1	1600474402503	1600474403553	OK	 
USER	AdvDevStudyDataLake	2694	END	1600474402671	1600474403553
USER	AdvDevStudyDataLake	2684	END	1600474402502	1600474403553
USER	AdvDevStudyDataLake	2562	END	1600474400432	1600474403553
USER	AdvDevStudyDataLake	2748	START	1600474403572	1600474403572
REQUEST	2692		request_1	1600474402633	1600474403582	OK	 
USER	AdvDevStudyDataLake	2749	START	1600474403582	1600474403582
USER	AdvDevStudyDataLake	2692	END	1600474402633	1600474403582
USER	AdvDevStudyDataLake	2750	START	1600474403602	1600474403602
USER	AdvDevStudyDataLake	2751	START	1600474403622	1600474403622
USER	AdvDevStudyDataLake	2752	START	1600474403632	1600474403632
REQUEST	2696		request_1	1600474402702	1600474403640	OK	 
REQUEST	2630		request_1	1600474401593	1600474403640	OK	 
USER	AdvDevStudyDataLake	2696	END	1600474402702	1600474403640
USER	AdvDevStudyDataLake	2630	END	1600474401593	1600474403640
REQUEST	2697		request_1	1600474402724	1600474403647	OK	 
REQUEST	2631		request_1	1600474401602	1600474403647	OK	 
USER	AdvDevStudyDataLake	2697	END	1600474402724	1600474403647
USER	AdvDevStudyDataLake	2631	END	1600474401602	1600474403647
USER	AdvDevStudyDataLake	2753	START	1600474403652	1600474403652
USER	AdvDevStudyDataLake	2754	START	1600474403674	1600474403674
REQUEST	2695		request_1	1600474402682	1600474403681	OK	 
USER	AdvDevStudyDataLake	2695	END	1600474402682	1600474403681
USER	AdvDevStudyDataLake	2755	START	1600474403683	1600474403683
USER	AdvDevStudyDataLake	2756	START	1600474403701	1600474403701
USER	AdvDevStudyDataLake	2757	START	1600474403722	1600474403722
REQUEST	2635		request_1	1600474401671	1600474403724	OK	 
USER	AdvDevStudyDataLake	2635	END	1600474401671	1600474403724
REQUEST	2637		request_1	1600474401712	1600474403733	OK	 
USER	AdvDevStudyDataLake	2758	START	1600474403733	1600474403733
USER	AdvDevStudyDataLake	2637	END	1600474401712	1600474403734
REQUEST	2700		request_1	1600474402772	1600474403741	OK	 
USER	AdvDevStudyDataLake	2700	END	1600474402772	1600474403742
USER	AdvDevStudyDataLake	2759	START	1600474403753	1600474403753
USER	AdvDevStudyDataLake	2760	START	1600474403774	1600474403774
REQUEST	2643		request_1	1600474401813	1600474403782	OK	 
USER	AdvDevStudyDataLake	2761	START	1600474403782	1600474403782
USER	AdvDevStudyDataLake	2643	END	1600474401813	1600474403783
REQUEST	2704		request_1	1600474402832	1600474403791	OK	 
USER	AdvDevStudyDataLake	2704	END	1600474402832	1600474403792
REQUEST	2639		request_1	1600474401744	1600474403797	OK	 
USER	AdvDevStudyDataLake	2639	END	1600474401744	1600474403798
USER	AdvDevStudyDataLake	2762	START	1600474403802	1600474403802
USER	AdvDevStudyDataLake	2763	START	1600474403823	1600474403823
USER	AdvDevStudyDataLake	2764	START	1600474403832	1600474403832
USER	AdvDevStudyDataLake	2765	START	1600474403852	1600474403852
REQUEST	2711		request_1	1600474402953	1600474403854	OK	 
REQUEST	2708		request_1	1600474402902	1600474403854	OK	 
REQUEST	2645		request_1	1600474401843	1600474403855	OK	 
USER	AdvDevStudyDataLake	2711	END	1600474402953	1600474403855
USER	AdvDevStudyDataLake	2708	END	1600474402902	1600474403855
USER	AdvDevStudyDataLake	2645	END	1600474401843	1600474403855
REQUEST	2515		request_1	1600474399622	1600474403862	OK	 
REQUEST	2579		request_1	1600474400722	1600474403862	OK	 
USER	AdvDevStudyDataLake	2515	END	1600474399622	1600474403862
USER	AdvDevStudyDataLake	2579	END	1600474400722	1600474403863
USER	AdvDevStudyDataLake	2766	START	1600474403872	1600474403872
REQUEST	2703		request_1	1600474402822	1600474403876	OK	 
USER	AdvDevStudyDataLake	2703	END	1600474402822	1600474403876
USER	AdvDevStudyDataLake	2767	START	1600474403881	1600474403881
USER	AdvDevStudyDataLake	2768	START	1600474403902	1600474403902
REQUEST	2657		request_1	1600474402052	1600474403902	OK	 
USER	AdvDevStudyDataLake	2657	END	1600474402052	1600474403903
USER	AdvDevStudyDataLake	2769	START	1600474403924	1600474403924
REQUEST	2650		request_1	1600474401931	1600474403928	OK	 
USER	AdvDevStudyDataLake	2650	END	1600474401931	1600474403928
USER	AdvDevStudyDataLake	2770	START	1600474403934	1600474403934
REQUEST	2713		request_1	1600474402981	1600474403937	OK	 
REQUEST	2656		request_1	1600474402032	1600474403937	OK	 
USER	AdvDevStudyDataLake	2656	END	1600474402031	1600474403937
USER	AdvDevStudyDataLake	2713	END	1600474402981	1600474403937
REQUEST	2648		request_1	1600474401892	1600474403941	OK	 
USER	AdvDevStudyDataLake	2648	END	1600474401892	1600474403942
REQUEST	2456		request_1	1600474398594	1600474403949	OK	 
USER	AdvDevStudyDataLake	2456	END	1600474398593	1600474403949
USER	AdvDevStudyDataLake	2771	START	1600474403952	1600474403952
REQUEST	2644		request_1	1600474401823	1600474403966	OK	 
REQUEST	2522		request_1	1600474399744	1600474403966	OK	 
USER	AdvDevStudyDataLake	2522	END	1600474399743	1600474403967
USER	AdvDevStudyDataLake	2644	END	1600474401823	1600474403967
USER	AdvDevStudyDataLake	2772	START	1600474403973	1600474403973
USER	AdvDevStudyDataLake	2773	START	1600474403982	1600474403982
REQUEST	2518		request_1	1600474399683	1600474403992	OK	 
USER	AdvDevStudyDataLake	2518	END	1600474399683	1600474403993
USER	AdvDevStudyDataLake	2774	START	1600474404002	1600474404002
USER	AdvDevStudyDataLake	2775	START	1600474404023	1600474404023
USER	AdvDevStudyDataLake	2776	START	1600474404034	1600474404034
REQUEST	2719		request_1	1600474403082	1600474404039	OK	 
USER	AdvDevStudyDataLake	2719	END	1600474403082	1600474404039
USER	AdvDevStudyDataLake	2777	START	1600474404052	1600474404052
REQUEST	2718		request_1	1600474403072	1600474404055	OK	 
USER	AdvDevStudyDataLake	2718	END	1600474403072	1600474404055
REQUEST	2723		request_1	1600474403152	1600474404062	OK	 
USER	AdvDevStudyDataLake	2723	END	1600474403152	1600474404062
USER	AdvDevStudyDataLake	2778	START	1600474404072	1600474404072
USER	AdvDevStudyDataLake	2779	START	1600474404081	1600474404081
REQUEST	2724		request_1	1600474403172	1600474404086	OK	 
USER	AdvDevStudyDataLake	2724	END	1600474403172	1600474404086
REQUEST	2721		request_1	1600474403122	1600474404100	OK	 
USER	AdvDevStudyDataLake	2721	END	1600474403122	1600474404100
USER	AdvDevStudyDataLake	2780	START	1600474404102	1600474404102
REQUEST	2722		request_1	1600474403132	1600474404119	OK	 
REQUEST	2726		request_1	1600474403204	1600474404119	OK	 
USER	AdvDevStudyDataLake	2726	END	1600474403203	1600474404119
USER	AdvDevStudyDataLake	2722	END	1600474403132	1600474404120
USER	AdvDevStudyDataLake	2781	START	1600474404123	1600474404123
USER	AdvDevStudyDataLake	2782	START	1600474404132	1600474404132
USER	AdvDevStudyDataLake	2783	START	1600474404152	1600474404152
REQUEST	2728		request_1	1600474403232	1600474404167	OK	 
USER	AdvDevStudyDataLake	2728	END	1600474403232	1600474404168
REQUEST	2727		request_1	1600474403222	1600474404172	OK	 
USER	AdvDevStudyDataLake	2784	START	1600474404172	1600474404172
USER	AdvDevStudyDataLake	2727	END	1600474403222	1600474404173
USER	AdvDevStudyDataLake	2785	START	1600474404182	1600474404182
USER	AdvDevStudyDataLake	2786	START	1600474404202	1600474404202
USER	AdvDevStudyDataLake	2787	START	1600474404221	1600474404221
USER	AdvDevStudyDataLake	2788	START	1600474404232	1600474404232
REQUEST	2730		request_1	1600474403273	1600474404241	OK	 
USER	AdvDevStudyDataLake	2730	END	1600474403273	1600474404242
REQUEST	2733		request_1	1600474403323	1600474404248	OK	 
USER	AdvDevStudyDataLake	2733	END	1600474403322	1600474404249
USER	AdvDevStudyDataLake	2789	START	1600474404252	1600474404252
REQUEST	2734		request_1	1600474403332	1600474404255	OK	 
USER	AdvDevStudyDataLake	2734	END	1600474403332	1600474404256
USER	AdvDevStudyDataLake	2790	START	1600474404273	1600474404273
REQUEST	2542		request_1	1600474400094	1600474404284	OK	 
USER	AdvDevStudyDataLake	2542	END	1600474400094	1600474404284
USER	AdvDevStudyDataLake	2791	START	1600474404284	1600474404284
REQUEST	2732		request_1	1600474403303	1600474404294	OK	 
USER	AdvDevStudyDataLake	2732	END	1600474403303	1600474404294
REQUEST	2739		request_1	1600474403423	1600474404301	OK	 
USER	AdvDevStudyDataLake	2739	END	1600474403422	1600474404302
USER	AdvDevStudyDataLake	2792	START	1600474404302	1600474404302
REQUEST	2673		request_1	1600474402324	1600474404308	OK	 
USER	AdvDevStudyDataLake	2673	END	1600474402324	1600474404308
REQUEST	2735		request_1	1600474403353	1600474404318	OK	 
USER	AdvDevStudyDataLake	2735	END	1600474403352	1600474404319
USER	AdvDevStudyDataLake	2793	START	1600474404322	1600474404322
USER	AdvDevStudyDataLake	2794	START	1600474404333	1600474404333
REQUEST	2674		request_1	1600474402332	1600474404341	OK	 
REQUEST	2736		request_1	1600474403372	1600474404341	OK	 
REQUEST	2419		request_1	1600474397934	1600474404341	OK	 
USER	AdvDevStudyDataLake	2419	END	1600474397934	1600474404341
USER	AdvDevStudyDataLake	2674	END	1600474402332	1600474404341
USER	AdvDevStudyDataLake	2736	END	1600474403372	1600474404341
USER	AdvDevStudyDataLake	2795	START	1600474404353	1600474404353
USER	AdvDevStudyDataLake	2796	START	1600474404372	1600474404372
USER	AdvDevStudyDataLake	2797	START	1600474404383	1600474404383
REQUEST	2675		request_1	1600474402353	1600474404400	OK	 
REQUEST	2481		request_1	1600474399032	1600474404400	OK	 
USER	AdvDevStudyDataLake	2481	END	1600474399032	1600474404400
USER	AdvDevStudyDataLake	2675	END	1600474402353	1600474404400
USER	AdvDevStudyDataLake	2798	START	1600474404405	1600474404405
USER	AdvDevStudyDataLake	2799	START	1600474404421	1600474404421
USER	AdvDevStudyDataLake	2800	START	1600474404434	1600474404434
USER	AdvDevStudyDataLake	2801	START	1600474404452	1600474404452
REQUEST	2678		request_1	1600474402402	1600474404466	OK	 
REQUEST	2681		request_1	1600474402452	1600474404466	OK	 
REQUEST	2747		request_1	1600474403552	1600474404467	OK	 
USER	AdvDevStudyDataLake	2681	END	1600474402452	1600474404466
USER	AdvDevStudyDataLake	2678	END	1600474402401	1600474404466
USER	AdvDevStudyDataLake	2747	END	1600474403552	1600474404467
USER	AdvDevStudyDataLake	2802	START	1600474404472	1600474404472
USER	AdvDevStudyDataLake	2803	START	1600474404484	1600474404484
USER	AdvDevStudyDataLake	2804	START	1600474404503	1600474404503
USER	AdvDevStudyDataLake	2805	START	1600474404521	1600474404521
USER	AdvDevStudyDataLake	2806	START	1600474404533	1600474404533
USER	AdvDevStudyDataLake	2807	START	1600474404554	1600474404554
REQUEST	2751		request_1	1600474403622	1600474404556	OK	 
USER	AdvDevStudyDataLake	2751	END	1600474403622	1600474404556
REQUEST	2756		request_1	1600474403701	1600474404572	OK	 
USER	AdvDevStudyDataLake	2756	END	1600474403701	1600474404572
USER	AdvDevStudyDataLake	2808	START	1600474404572	1600474404572
USER	AdvDevStudyDataLake	2809	START	1600474404583	1600474404583
USER	AdvDevStudyDataLake	2810	START	1600474404602	1600474404602
USER	AdvDevStudyDataLake	2811	START	1600474404622	1600474404622
USER	AdvDevStudyDataLake	2812	START	1600474404632	1600474404632
REQUEST	2757		request_1	1600474403722	1600474404640	OK	 
USER	AdvDevStudyDataLake	2757	END	1600474403722	1600474404641
USER	AdvDevStudyDataLake	2813	START	1600474404652	1600474404652
USER	AdvDevStudyDataLake	2814	START	1600474404666	1600474404666
REQUEST	2760		request_1	1600474403774	1600474404676	OK	 
USER	AdvDevStudyDataLake	2760	END	1600474403774	1600474404676
USER	AdvDevStudyDataLake	2815	START	1600474404682	1600474404682
REQUEST	2759		request_1	1600474403753	1600474404683	OK	 
REQUEST	2754		request_1	1600474403674	1600474404683	OK	 
USER	AdvDevStudyDataLake	2759	END	1600474403753	1600474404683
USER	AdvDevStudyDataLake	2754	END	1600474403674	1600474404683
REQUEST	2761		request_1	1600474403782	1600474404693	OK	 
USER	AdvDevStudyDataLake	2761	END	1600474403782	1600474404693
USER	AdvDevStudyDataLake	2816	START	1600474404702	1600474404702
USER	AdvDevStudyDataLake	2817	START	1600474404715	1600474404715
USER	AdvDevStudyDataLake	2818	START	1600474404731	1600474404731
REQUEST	2765		request_1	1600474403852	1600474404742	OK	 
USER	AdvDevStudyDataLake	2765	END	1600474403852	1600474404742
REQUEST	2763		request_1	1600474403823	1600474404751	OK	 
USER	AdvDevStudyDataLake	2763	END	1600474403823	1600474404751
USER	AdvDevStudyDataLake	2819	START	1600474404752	1600474404752
USER	AdvDevStudyDataLake	2820	START	1600474404764	1600474404764
REQUEST	2764		request_1	1600474403832	1600474404770	OK	 
USER	AdvDevStudyDataLake	2764	END	1600474403832	1600474404771
REQUEST	2762		request_1	1600474403802	1600474404775	OK	 
USER	AdvDevStudyDataLake	2762	END	1600474403802	1600474404776
USER	AdvDevStudyDataLake	2821	START	1600474404785	1600474404785
REQUEST	2768		request_1	1600474403902	1600474404786	OK	 
REQUEST	2767		request_1	1600474403881	1600474404786	OK	 
USER	AdvDevStudyDataLake	2768	END	1600474403902	1600474404786
USER	AdvDevStudyDataLake	2767	END	1600474403881	1600474404786
USER	AdvDevStudyDataLake	2822	START	1600474404802	1600474404802
USER	AdvDevStudyDataLake	2823	START	1600474404813	1600474404813
USER	AdvDevStudyDataLake	2824	START	1600474404833	1600474404833
REQUEST	2693		request_1	1600474402654	1600474404838	OK	 
