RUN	studydatalake.AdvDevStudyDataLake	advdevstudydatalake	1600386121469	 	3.3.1
USER	AdvDevStudyDataLake	3545	END	1600386192936	1600386193798
USER	AdvDevStudyDataLake	3620	START	1600386193805	1600386193805
REQUEST	3547		request_1	1600386192955	1600386193807	OK	 
USER	AdvDevStudyDataLake	3547	END	1600386192955	1600386193808
REQUEST	3550		request_1	1600386192986	1600386193808	OK	 
USER	AdvDevStudyDataLake	3550	END	1600386192986	1600386193808
USER	AdvDevStudyDataLake	3621	START	1600386193816	1600386193816
USER	AdvDevStudyDataLake	3622	START	1600386193827	1600386193827
USER	AdvDevStudyDataLake	3623	START	1600386193837	1600386193837
REQUEST	3551		request_1	1600386192998	1600386193841	OK	 
USER	AdvDevStudyDataLake	3551	END	1600386192998	1600386193842
REQUEST	3557		request_1	1600386193065	1600386193854	OK	 
USER	AdvDevStudyDataLake	3557	END	1600386193065	1600386193854
USER	AdvDevStudyDataLake	3624	START	1600386193857	1600386193857
REQUEST	3552		request_1	1600386193017	1600386193859	OK	 
USER	AdvDevStudyDataLake	3552	END	1600386193017	1600386193860
USER	AdvDevStudyDataLake	3625	START	1600386193865	1600386193865
REQUEST	3556		request_1	1600386193057	1600386193869	OK	 
USER	AdvDevStudyDataLake	3556	END	1600386193056	1600386193869
USER	AdvDevStudyDataLake	3626	START	1600386193876	1600386193876
USER	AdvDevStudyDataLake	3627	START	1600386193887	1600386193887
REQUEST	3553		request_1	1600386193026	1600386193893	OK	 
USER	AdvDevStudyDataLake	3553	END	1600386193026	1600386193894
USER	AdvDevStudyDataLake	3628	START	1600386193895	1600386193895
USER	AdvDevStudyDataLake	3629	START	1600386193906	1600386193906
REQUEST	3554		request_1	1600386193037	1600386193913	OK	 
USER	AdvDevStudyDataLake	3554	END	1600386193037	1600386193913
USER	AdvDevStudyDataLake	3630	START	1600386193926	1600386193926
REQUEST	3558		request_1	1600386193079	1600386193933	OK	 
USER	AdvDevStudyDataLake	3558	END	1600386193078	1600386193933
USER	AdvDevStudyDataLake	3631	START	1600386193938	1600386193938
USER	AdvDevStudyDataLake	3632	START	1600386193947	1600386193947
USER	AdvDevStudyDataLake	3633	START	1600386193958	1600386193958
USER	AdvDevStudyDataLake	3634	START	1600386193967	1600386193967
REQUEST	3555		request_1	1600386193046	1600386193969	OK	 
USER	AdvDevStudyDataLake	3555	END	1600386193046	1600386193970
USER	AdvDevStudyDataLake	3635	START	1600386193975	1600386193975
USER	AdvDevStudyDataLake	3636	START	1600386193988	1600386193988
REQUEST	3563		request_1	1600386193136	1600386193996	OK	 
USER	AdvDevStudyDataLake	3563	END	1600386193136	1600386193996
USER	AdvDevStudyDataLake	3637	START	1600386194010	1600386194010
USER	AdvDevStudyDataLake	3638	START	1600386194015	1600386194015
REQUEST	3560		request_1	1600386193106	1600386194019	OK	 
USER	AdvDevStudyDataLake	3560	END	1600386193106	1600386194019
REQUEST	3546		request_1	1600386192946	1600386194019	OK	 
USER	AdvDevStudyDataLake	3546	END	1600386192946	1600386194019
REQUEST	3562		request_1	1600386193126	1600386194024	OK	 
USER	AdvDevStudyDataLake	3562	END	1600386193125	1600386194024
REQUEST	3561		request_1	1600386193116	1600386194024	OK	 
USER	AdvDevStudyDataLake	3561	END	1600386193116	1600386194025
USER	AdvDevStudyDataLake	3639	START	1600386194028	1600386194028
REQUEST	3565		request_1	1600386193166	1600386194033	OK	 
REQUEST	3564		request_1	1600386193146	1600386194033	OK	 
USER	AdvDevStudyDataLake	3565	END	1600386193165	1600386194033
USER	AdvDevStudyDataLake	3564	END	1600386193145	1600386194033
REQUEST	3570		request_1	1600386193217	1600386194034	OK	 
REQUEST	3559		request_1	1600386193095	1600386194034	OK	 
USER	AdvDevStudyDataLake	3559	END	1600386193095	1600386194034
USER	AdvDevStudyDataLake	3570	END	1600386193217	1600386194035
USER	AdvDevStudyDataLake	3640	START	1600386194036	1600386194036
REQUEST	3567		request_1	1600386193188	1600386194044	OK	 
USER	AdvDevStudyDataLake	3567	END	1600386193187	1600386194044
REQUEST	3569		request_1	1600386193205	1600386194045	OK	 
USER	AdvDevStudyDataLake	3569	END	1600386193205	1600386194045
USER	AdvDevStudyDataLake	3641	START	1600386194050	1600386194050
USER	AdvDevStudyDataLake	3642	START	1600386194056	1600386194056
REQUEST	3571		request_1	1600386193227	1600386194062	OK	 
USER	AdvDevStudyDataLake	3571	END	1600386193227	1600386194062
USER	AdvDevStudyDataLake	3643	START	1600386194071	1600386194071
USER	AdvDevStudyDataLake	3644	START	1600386194087	1600386194087
REQUEST	3568		request_1	1600386193197	1600386194095	OK	 
USER	AdvDevStudyDataLake	3568	END	1600386193197	1600386194095
USER	AdvDevStudyDataLake	3645	START	1600386194096	1600386194096
USER	AdvDevStudyDataLake	3646	START	1600386194106	1600386194106
REQUEST	3572		request_1	1600386193256	1600386194111	OK	 
USER	AdvDevStudyDataLake	3572	END	1600386193256	1600386194112
USER	AdvDevStudyDataLake	3647	START	1600386194116	1600386194116
USER	AdvDevStudyDataLake	3648	START	1600386194125	1600386194125
USER	AdvDevStudyDataLake	3649	START	1600386194136	1600386194136
REQUEST	3573		request_1	1600386193266	1600386194150	OK	 
USER	AdvDevStudyDataLake	3573	END	1600386193266	1600386194150
USER	AdvDevStudyDataLake	3650	START	1600386194156	1600386194156
USER	AdvDevStudyDataLake	3651	START	1600386194165	1600386194165
USER	AdvDevStudyDataLake	3652	START	1600386194178	1600386194178
REQUEST	3575		request_1	1600386193286	1600386194182	OK	 
USER	AdvDevStudyDataLake	3575	END	1600386193286	1600386194183
USER	AdvDevStudyDataLake	3653	START	1600386194187	1600386194187
USER	AdvDevStudyDataLake	3654	START	1600386194196	1600386194196
USER	AdvDevStudyDataLake	3655	START	1600386194207	1600386194207
USER	AdvDevStudyDataLake	3656	START	1600386194216	1600386194216
REQUEST	3578		request_1	1600386193326	1600386194221	OK	 
USER	AdvDevStudyDataLake	3578	END	1600386193326	1600386194221
USER	AdvDevStudyDataLake	3657	START	1600386194229	1600386194229
USER	AdvDevStudyDataLake	3658	START	1600386194229	1600386194229
USER	AdvDevStudyDataLake	3659	START	1600386194230	1600386194230
REQUEST	3582		request_1	1600386193366	1600386194232	OK	 
USER	AdvDevStudyDataLake	3582	END	1600386193366	1600386194232
REQUEST	3581		request_1	1600386193357	1600386194235	OK	 
USER	AdvDevStudyDataLake	3581	END	1600386193357	1600386194235
REQUEST	3584		request_1	1600386193395	1600386194251	OK	 
USER	AdvDevStudyDataLake	3584	END	1600386193395	1600386194252
REQUEST	3585		request_1	1600386193406	1600386194252	OK	 
USER	AdvDevStudyDataLake	3585	END	1600386193406	1600386194252
REQUEST	3583		request_1	1600386193377	1600386194254	OK	 
USER	AdvDevStudyDataLake	3583	END	1600386193377	1600386194255
REQUEST	3576		request_1	1600386193296	1600386194255	OK	 
USER	AdvDevStudyDataLake	3576	END	1600386193296	1600386194255
USER	AdvDevStudyDataLake	3660	START	1600386194256	1600386194256
REQUEST	3586		request_1	1600386193416	1600386194258	OK	 
USER	AdvDevStudyDataLake	3586	END	1600386193415	1600386194259
REQUEST	3577		request_1	1600386193317	1600386194267	OK	 
USER	AdvDevStudyDataLake	3577	END	1600386193317	1600386194267
REQUEST	3587		request_1	1600386193426	1600386194278	OK	 
USER	AdvDevStudyDataLake	3587	END	1600386193425	1600386194278
USER	AdvDevStudyDataLake	3661	START	1600386194278	1600386194278
USER	AdvDevStudyDataLake	3662	START	1600386194286	1600386194286
USER	AdvDevStudyDataLake	3663	START	1600386194296	1600386194296
REQUEST	3579		request_1	1600386193338	1600386194299	OK	 
USER	AdvDevStudyDataLake	3579	END	1600386193337	1600386194299
USER	AdvDevStudyDataLake	3664	START	1600386194306	1600386194306
USER	AdvDevStudyDataLake	3665	START	1600386194315	1600386194315
REQUEST	3589		request_1	1600386193445	1600386194318	OK	 
USER	AdvDevStudyDataLake	3589	END	1600386193445	1600386194319
USER	AdvDevStudyDataLake	3666	START	1600386194326	1600386194326
REQUEST	3588		request_1	1600386193436	1600386194331	OK	 
USER	AdvDevStudyDataLake	3588	END	1600386193436	1600386194331
USER	AdvDevStudyDataLake	3667	START	1600386194338	1600386194338
USER	AdvDevStudyDataLake	3668	START	1600386194347	1600386194347
REQUEST	3580		request_1	1600386193346	1600386194348	OK	 
REQUEST	3574		request_1	1600386193276	1600386194348	OK	 
USER	AdvDevStudyDataLake	3580	END	1600386193346	1600386194348
USER	AdvDevStudyDataLake	3574	END	1600386193276	1600386194348
USER	AdvDevStudyDataLake	3669	START	1600386194365	1600386194365
REQUEST	3517		request_1	1600386192607	1600386194371	OK	 
USER	AdvDevStudyDataLake	3517	END	1600386192607	1600386194372
USER	AdvDevStudyDataLake	3670	START	1600386194376	1600386194376
USER	AdvDevStudyDataLake	3671	START	1600386194385	1600386194385
USER	AdvDevStudyDataLake	3672	START	1600386194396	1600386194396
USER	AdvDevStudyDataLake	3673	START	1600386194406	1600386194406
USER	AdvDevStudyDataLake	3674	START	1600386194416	1600386194416
REQUEST	3595		request_1	1600386193516	1600386194418	OK	 
USER	AdvDevStudyDataLake	3595	END	1600386193516	1600386194418
REQUEST	3592		request_1	1600386193486	1600386194419	OK	 
USER	AdvDevStudyDataLake	3592	END	1600386193486	1600386194419
REQUEST	3596		request_1	1600386193526	1600386194424	OK	 
REQUEST	3593		request_1	1600386193498	1600386194425	OK	 
USER	AdvDevStudyDataLake	3596	END	1600386193526	1600386194425
USER	AdvDevStudyDataLake	3593	END	1600386193497	1600386194425
USER	AdvDevStudyDataLake	3675	START	1600386194426	1600386194426
REQUEST	3597		request_1	1600386193547	1600386194434	OK	 
USER	AdvDevStudyDataLake	3597	END	1600386193547	1600386194435
USER	AdvDevStudyDataLake	3676	START	1600386194435	1600386194435
REQUEST	3599		request_1	1600386193565	1600386194453	OK	 
USER	AdvDevStudyDataLake	3599	END	1600386193565	1600386194454
USER	AdvDevStudyDataLake	3677	START	1600386194455	1600386194455
REQUEST	3602		request_1	1600386193596	1600386194459	OK	 
REQUEST	3604		request_1	1600386193626	1600386194459	OK	 
USER	AdvDevStudyDataLake	3602	END	1600386193596	1600386194459
USER	AdvDevStudyDataLake	3604	END	1600386193625	1600386194459
REQUEST	3598		request_1	1600386193558	1600386194465	OK	 
USER	AdvDevStudyDataLake	3598	END	1600386193558	1600386194465
USER	AdvDevStudyDataLake	3678	START	1600386194465	1600386194465
REQUEST	3591		request_1	1600386193476	1600386194472	OK	 
USER	AdvDevStudyDataLake	3591	END	1600386193475	1600386194472
USER	AdvDevStudyDataLake	3679	START	1600386194476	1600386194476
REQUEST	3601		request_1	1600386193586	1600386194486	OK	 
USER	AdvDevStudyDataLake	3601	END	1600386193586	1600386194486
USER	AdvDevStudyDataLake	3680	START	1600386194486	1600386194486
USER	AdvDevStudyDataLake	3681	START	1600386194497	1600386194497
REQUEST	3594		request_1	1600386193506	1600386194499	OK	 
USER	AdvDevStudyDataLake	3594	END	1600386193506	1600386194499
USER	AdvDevStudyDataLake	3682	START	1600386194505	1600386194505
REQUEST	3590		request_1	1600386193465	1600386194511	OK	 
USER	AdvDevStudyDataLake	3590	END	1600386193465	1600386194511
USER	AdvDevStudyDataLake	3683	START	1600386194516	1600386194516
USER	AdvDevStudyDataLake	3684	START	1600386194527	1600386194527
REQUEST	3499		request_1	1600386192406	1600386194536	OK	 
USER	AdvDevStudyDataLake	3499	END	1600386192406	1600386194536
REQUEST	3600		request_1	1600386193576	1600386194542	OK	 
REQUEST	3606		request_1	1600386193646	1600386194542	OK	 
USER	AdvDevStudyDataLake	3600	END	1600386193576	1600386194542
USER	AdvDevStudyDataLake	3606	END	1600386193646	1600386194542
USER	AdvDevStudyDataLake	3685	START	1600386194545	1600386194545
REQUEST	3607		request_1	1600386193667	1600386194551	OK	 
REQUEST	3605		request_1	1600386193637	1600386194551	OK	 
USER	AdvDevStudyDataLake	3607	END	1600386193667	1600386194551
USER	AdvDevStudyDataLake	3605	END	1600386193637	1600386194551
REQUEST	3611		request_1	1600386193707	1600386194551	OK	 
USER	AdvDevStudyDataLake	3611	END	1600386193706	1600386194552
USER	AdvDevStudyDataLake	3686	START	1600386194555	1600386194555
REQUEST	3612		request_1	1600386193716	1600386194559	OK	 
USER	AdvDevStudyDataLake	3612	END	1600386193716	1600386194559
USER	AdvDevStudyDataLake	3687	START	1600386194565	1600386194565
REQUEST	3603		request_1	1600386193605	1600386194567	OK	 
USER	AdvDevStudyDataLake	3603	END	1600386193605	1600386194567
USER	AdvDevStudyDataLake	3688	START	1600386194576	1600386194576
REQUEST	3610		request_1	1600386193697	1600386194581	OK	 
USER	AdvDevStudyDataLake	3610	END	1600386193697	1600386194582
USER	AdvDevStudyDataLake	3689	START	1600386194585	1600386194585
USER	AdvDevStudyDataLake	3690	START	1600386194598	1600386194598
USER	AdvDevStudyDataLake	3691	START	1600386194606	1600386194606
REQUEST	3609		request_1	1600386193682	1600386194607	OK	 
USER	AdvDevStudyDataLake	3609	END	1600386193681	1600386194607
USER	AdvDevStudyDataLake	3692	START	1600386194617	1600386194617
REQUEST	3608		request_1	1600386193667	1600386194618	OK	 
USER	AdvDevStudyDataLake	3608	END	1600386193667	1600386194619
REQUEST	3614		request_1	1600386193736	1600386194633	OK	 
USER	AdvDevStudyDataLake	3614	END	1600386193736	1600386194634
USER	AdvDevStudyDataLake	3693	START	1600386194636	1600386194636
USER	AdvDevStudyDataLake	3694	START	1600386194648	1600386194648
REQUEST	3615		request_1	1600386193746	1600386194649	OK	 
USER	AdvDevStudyDataLake	3615	END	1600386193746	1600386194649
REQUEST	3616		request_1	1600386193755	1600386194651	OK	 
USER	AdvDevStudyDataLake	3616	END	1600386193755	1600386194651
REQUEST	3620		request_1	1600386193805	1600386194653	OK	 
USER	AdvDevStudyDataLake	3620	END	1600386193805	1600386194654
REQUEST	3621		request_1	1600386193816	1600386194654	OK	 
REQUEST	3617		request_1	1600386193777	1600386194654	OK	 
USER	AdvDevStudyDataLake	3621	END	1600386193816	1600386194654
USER	AdvDevStudyDataLake	3617	END	1600386193776	1600386194654
USER	AdvDevStudyDataLake	3695	START	1600386194655	1600386194655
REQUEST	3622		request_1	1600386193827	1600386194660	OK	 
USER	AdvDevStudyDataLake	3622	END	1600386193827	1600386194660
USER	AdvDevStudyDataLake	3696	START	1600386194667	1600386194667
USER	AdvDevStudyDataLake	3697	START	1600386194676	1600386194676
USER	AdvDevStudyDataLake	3698	START	1600386194687	1600386194687
REQUEST	3618		request_1	1600386193786	1600386194695	OK	 
USER	AdvDevStudyDataLake	3699	START	1600386194696	1600386194696
USER	AdvDevStudyDataLake	3618	END	1600386193786	1600386194696
REQUEST	3623		request_1	1600386193837	1600386194703	OK	 
USER	AdvDevStudyDataLake	3623	END	1600386193837	1600386194704
USER	AdvDevStudyDataLake	3700	START	1600386194706	1600386194706
REQUEST	3613		request_1	1600386193727	1600386194708	OK	 
USER	AdvDevStudyDataLake	3613	END	1600386193727	1600386194709
REQUEST	3619		request_1	1600386193797	1600386194722	OK	 
USER	AdvDevStudyDataLake	3619	END	1600386193796	1600386194723
USER	AdvDevStudyDataLake	3701	START	1600386194727	1600386194727
REQUEST	3628		request_1	1600386193896	1600386194732	OK	 
USER	AdvDevStudyDataLake	3628	END	1600386193895	1600386194733
USER	AdvDevStudyDataLake	3702	START	1600386194736	1600386194736
USER	AdvDevStudyDataLake	3703	START	1600386194745	1600386194745
REQUEST	3625		request_1	1600386193866	1600386194753	OK	 
USER	AdvDevStudyDataLake	3625	END	1600386193865	1600386194753
USER	AdvDevStudyDataLake	3704	START	1600386194756	1600386194756
REQUEST	3626		request_1	1600386193876	1600386194760	OK	 
USER	AdvDevStudyDataLake	3626	END	1600386193876	1600386194760
REQUEST	3629		request_1	1600386193906	1600386194764	OK	 
USER	AdvDevStudyDataLake	3629	END	1600386193906	1600386194764
USER	AdvDevStudyDataLake	3705	START	1600386194766	1600386194766
REQUEST	3624		request_1	1600386193858	1600386194767	OK	 
USER	AdvDevStudyDataLake	3624	END	1600386193857	1600386194768
USER	AdvDevStudyDataLake	3706	START	1600386194776	1600386194776
USER	AdvDevStudyDataLake	3707	START	1600386194786	1600386194786
USER	AdvDevStudyDataLake	3708	START	1600386194795	1600386194795
USER	AdvDevStudyDataLake	3709	START	1600386194815	1600386194815
REQUEST	3633		request_1	1600386193958	1600386194819	OK	 
USER	AdvDevStudyDataLake	3633	END	1600386193958	1600386194820
USER	AdvDevStudyDataLake	3710	START	1600386194826	1600386194826
REQUEST	3636		request_1	1600386193988	1600386194832	OK	 
REQUEST	3638		request_1	1600386194015	1600386194832	OK	 
USER	AdvDevStudyDataLake	3638	END	1600386194015	1600386194832
USER	AdvDevStudyDataLake	3636	END	1600386193988	1600386194832
REQUEST	3635		request_1	1600386193975	1600386194834	OK	 
REQUEST	3631		request_1	1600386193938	1600386194834	OK	 
USER	AdvDevStudyDataLake	3631	END	1600386193938	1600386194834
USER	AdvDevStudyDataLake	3635	END	1600386193975	1600386194834
REQUEST	3637		request_1	1600386194010	1600386194834	OK	 
USER	AdvDevStudyDataLake	3637	END	1600386194010	1600386194834
USER	AdvDevStudyDataLake	3711	START	1600386194835	1600386194835
REQUEST	3566		request_1	1600386193176	1600386194840	OK	 
USER	AdvDevStudyDataLake	3566	END	1600386193176	1600386194841
USER	AdvDevStudyDataLake	3712	START	1600386194846	1600386194846
REQUEST	3632		request_1	1600386193947	1600386194854	OK	 
REQUEST	3627		request_1	1600386193888	1600386194854	OK	 
USER	AdvDevStudyDataLake	3632	END	1600386193947	1600386194854
USER	AdvDevStudyDataLake	3627	END	1600386193887	1600386194854
USER	AdvDevStudyDataLake	3713	START	1600386194856	1600386194856
REQUEST	3630		request_1	1600386193926	1600386194865	OK	 
USER	AdvDevStudyDataLake	3714	START	1600386194865	1600386194865
USER	AdvDevStudyDataLake	3630	END	1600386193926	1600386194866
USER	AdvDevStudyDataLake	3715	START	1600386194877	1600386194877
USER	AdvDevStudyDataLake	3716	START	1600386194886	1600386194886
REQUEST	3643		request_1	1600386194071	1600386194891	OK	 
USER	AdvDevStudyDataLake	3643	END	1600386194071	1600386194891
REQUEST	3639		request_1	1600386194028	1600386194892	OK	 
USER	AdvDevStudyDataLake	3639	END	1600386194028	1600386194893
REQUEST	3642		request_1	1600386194057	1600386194901	OK	 
USER	AdvDevStudyDataLake	3642	END	1600386194056	1600386194902
USER	AdvDevStudyDataLake	3717	START	1600386194906	1600386194906
REQUEST	3634		request_1	1600386193967	1600386194915	OK	 
USER	AdvDevStudyDataLake	3634	END	1600386193967	1600386194915
USER	AdvDevStudyDataLake	3718	START	1600386194916	1600386194916
REQUEST	3640		request_1	1600386194037	1600386194917	OK	 
USER	AdvDevStudyDataLake	3640	END	1600386194036	1600386194917
REQUEST	3644		request_1	1600386194087	1600386194922	OK	 
USER	AdvDevStudyDataLake	3644	END	1600386194087	1600386194922
USER	AdvDevStudyDataLake	3719	START	1600386194925	1600386194925
USER	AdvDevStudyDataLake	3720	START	1600386194936	1600386194936
REQUEST	3641		request_1	1600386194050	1600386194940	OK	 
USER	AdvDevStudyDataLake	3641	END	1600386194050	1600386194941
USER	AdvDevStudyDataLake	3721	START	1600386194946	1600386194946
REQUEST	3646		request_1	1600386194107	1600386194951	OK	 
REQUEST	3649		request_1	1600386194137	1600386194952	OK	 
USER	AdvDevStudyDataLake	3646	END	1600386194106	1600386194951
USER	AdvDevStudyDataLake	3649	END	1600386194136	1600386194952
USER	AdvDevStudyDataLake	3722	START	1600386194956	1600386194956
REQUEST	3648		request_1	1600386194125	1600386194961	OK	 
USER	AdvDevStudyDataLake	3648	END	1600386194125	1600386194961
USER	AdvDevStudyDataLake	3723	START	1600386194966	1600386194966
REQUEST	3645		request_1	1600386194096	1600386194973	OK	 
USER	AdvDevStudyDataLake	3645	END	1600386194096	1600386194973
USER	AdvDevStudyDataLake	3724	START	1600386194975	1600386194975
REQUEST	3647		request_1	1600386194116	1600386194993	OK	 
USER	AdvDevStudyDataLake	3647	END	1600386194116	1600386194995
USER	AdvDevStudyDataLake	3725	START	1600386194996	1600386194996
REQUEST	3651		request_1	1600386194166	1600386195004	OK	 
USER	AdvDevStudyDataLake	3651	END	1600386194165	1600386195004
USER	AdvDevStudyDataLake	3726	START	1600386195006	1600386195006
USER	AdvDevStudyDataLake	3727	START	1600386195016	1600386195016
REQUEST	3656		request_1	1600386194216	1600386195023	OK	 
USER	AdvDevStudyDataLake	3656	END	1600386194216	1600386195024
REQUEST	3655		request_1	1600386194207	1600386195024	OK	 
USER	AdvDevStudyDataLake	3655	END	1600386194207	1600386195024
USER	AdvDevStudyDataLake	3728	START	1600386195026	1600386195026
REQUEST	3653		request_1	1600386194187	1600386195032	OK	 
USER	AdvDevStudyDataLake	3653	END	1600386194187	1600386195032
USER	AdvDevStudyDataLake	3729	START	1600386195040	1600386195040
USER	AdvDevStudyDataLake	3730	START	1600386195050	1600386195050
USER	AdvDevStudyDataLake	3731	START	1600386195057	1600386195057
USER	AdvDevStudyDataLake	3732	START	1600386195065	1600386195065
USER	AdvDevStudyDataLake	3733	START	1600386195087	1600386195087
REQUEST	3650		request_1	1600386194157	1600386195093	OK	 
REQUEST	3652		request_1	1600386194178	1600386195093	OK	 
USER	AdvDevStudyDataLake	3652	END	1600386194178	1600386195093
USER	AdvDevStudyDataLake	3650	END	1600386194156	1600386195093
REQUEST	3660		request_1	1600386194256	1600386195093	OK	 
USER	AdvDevStudyDataLake	3660	END	1600386194256	1600386195093
REQUEST	3659		request_1	1600386194230	1600386195093	OK	 
USER	AdvDevStudyDataLake	3659	END	1600386194230	1600386195094
USER	AdvDevStudyDataLake	3734	START	1600386195096	1600386195096
REQUEST	3662		request_1	1600386194286	1600386195099	OK	 
USER	AdvDevStudyDataLake	3662	END	1600386194286	1600386195099
REQUEST	3658		request_1	1600386194230	1600386195101	OK	 
USER	AdvDevStudyDataLake	3658	END	1600386194229	1600386195101
USER	AdvDevStudyDataLake	3735	START	1600386195105	1600386195105
REQUEST	3654		request_1	1600386194196	1600386195107	OK	 
REQUEST	3661		request_1	1600386194278	1600386195107	OK	 
USER	AdvDevStudyDataLake	3654	END	1600386194196	1600386195107
USER	AdvDevStudyDataLake	3661	END	1600386194278	1600386195107
USER	AdvDevStudyDataLake	3736	START	1600386195116	1600386195116
REQUEST	3657		request_1	1600386194229	1600386195117	OK	 
USER	AdvDevStudyDataLake	3657	END	1600386194229	1600386195117
USER	AdvDevStudyDataLake	3737	START	1600386195128	1600386195128
USER	AdvDevStudyDataLake	3738	START	1600386195137	1600386195137
REQUEST	3667		request_1	1600386194338	1600386195145	OK	 
USER	AdvDevStudyDataLake	3667	END	1600386194338	1600386195145
USER	AdvDevStudyDataLake	3739	START	1600386195146	1600386195146
USER	AdvDevStudyDataLake	3740	START	1600386195157	1600386195157
REQUEST	3665		request_1	1600386194315	1600386195161	OK	 
USER	AdvDevStudyDataLake	3665	END	1600386194315	1600386195162
USER	AdvDevStudyDataLake	3741	START	1600386195177	1600386195177
USER	AdvDevStudyDataLake	3742	START	1600386195189	1600386195189
REQUEST	3668		request_1	1600386194347	1600386195195	OK	 
USER	AdvDevStudyDataLake	3668	END	1600386194347	1600386195195
USER	AdvDevStudyDataLake	3743	START	1600386195196	1600386195196
REQUEST	3663		request_1	1600386194296	1600386195199	OK	 
USER	AdvDevStudyDataLake	3663	END	1600386194296	1600386195200
REQUEST	3671		request_1	1600386194385	1600386195204	OK	 
USER	AdvDevStudyDataLake	3671	END	1600386194385	1600386195204
USER	AdvDevStudyDataLake	3744	START	1600386195205	1600386195205
REQUEST	3669		request_1	1600386194365	1600386195210	OK	 
USER	AdvDevStudyDataLake	3669	END	1600386194365	1600386195211
REQUEST	3664		request_1	1600386194307	1600386195215	OK	 
USER	AdvDevStudyDataLake	3664	END	1600386194306	1600386195215
USER	AdvDevStudyDataLake	3745	START	1600386195215	1600386195215
REQUEST	3666		request_1	1600386194326	1600386195221	OK	 
USER	AdvDevStudyDataLake	3666	END	1600386194326	1600386195221
USER	AdvDevStudyDataLake	3746	START	1600386195227	1600386195227
USER	AdvDevStudyDataLake	3747	START	1600386195236	1600386195236
REQUEST	3676		request_1	1600386194435	1600386195237	OK	 
USER	AdvDevStudyDataLake	3676	END	1600386194435	1600386195238
USER	AdvDevStudyDataLake	3748	START	1600386195246	1600386195246
REQUEST	3670		request_1	1600386194376	1600386195246	OK	 
USER	AdvDevStudyDataLake	3670	END	1600386194376	1600386195247
REQUEST	3673		request_1	1600386194406	1600386195254	OK	 
USER	AdvDevStudyDataLake	3673	END	1600386194406	1600386195254
USER	AdvDevStudyDataLake	3749	START	1600386195266	1600386195266
REQUEST	3672		request_1	1600386194396	1600386195277	OK	 
USER	AdvDevStudyDataLake	3672	END	1600386194396	1600386195278
USER	AdvDevStudyDataLake	3750	START	1600386195278	1600386195278
USER	AdvDevStudyDataLake	3751	START	1600386195286	1600386195286
USER	AdvDevStudyDataLake	3752	START	1600386195296	1600386195296
REQUEST	3675		request_1	1600386194426	1600386195301	OK	 
USER	AdvDevStudyDataLake	3675	END	1600386194426	1600386195301
USER	AdvDevStudyDataLake	3753	START	1600386195306	1600386195306
REQUEST	3677		request_1	1600386194456	1600386195309	OK	 
USER	AdvDevStudyDataLake	3677	END	1600386194455	1600386195309
USER	AdvDevStudyDataLake	3754	START	1600386195326	1600386195326
REQUEST	3682		request_1	1600386194506	1600386195330	OK	 
USER	AdvDevStudyDataLake	3682	END	1600386194505	1600386195330
REQUEST	3678		request_1	1600386194466	1600386195333	OK	 
USER	AdvDevStudyDataLake	3678	END	1600386194465	1600386195333
USER	AdvDevStudyDataLake	3755	START	1600386195336	1600386195336
USER	AdvDevStudyDataLake	3756	START	1600386195346	1600386195346
REQUEST	3680		request_1	1600386194486	1600386195350	OK	 
USER	AdvDevStudyDataLake	3680	END	1600386194486	1600386195350
REQUEST	3683		request_1	1600386194516	1600386195350	OK	 
USER	AdvDevStudyDataLake	3683	END	1600386194516	1600386195350
REQUEST	3686		request_1	1600386194556	1600386195352	OK	 
USER	AdvDevStudyDataLake	3686	END	1600386194555	1600386195352
USER	AdvDevStudyDataLake	3757	START	1600386195356	1600386195356
REQUEST	3674		request_1	1600386194416	1600386195358	OK	 
USER	AdvDevStudyDataLake	3674	END	1600386194416	1600386195358
USER	AdvDevStudyDataLake	3758	START	1600386195366	1600386195366
REQUEST	3684		request_1	1600386194527	1600386195368	OK	 
USER	AdvDevStudyDataLake	3684	END	1600386194527	1600386195368
USER	AdvDevStudyDataLake	3759	START	1600386195376	1600386195376
REQUEST	3681		request_1	1600386194497	1600386195378	OK	 
USER	AdvDevStudyDataLake	3681	END	1600386194497	1600386195378
USER	AdvDevStudyDataLake	3760	START	1600386195385	1600386195385
USER	AdvDevStudyDataLake	3761	START	1600386195396	1600386195396
REQUEST	3688		request_1	1600386194576	1600386195406	OK	 
USER	AdvDevStudyDataLake	3688	END	1600386194576	1600386195406
USER	AdvDevStudyDataLake	3762	START	1600386195415	1600386195415
REQUEST	3685		request_1	1600386194546	1600386195417	OK	 
USER	AdvDevStudyDataLake	3685	END	1600386194545	1600386195417
REQUEST	3679		request_1	1600386194476	1600386195427	OK	 
USER	AdvDevStudyDataLake	3679	END	1600386194476	1600386195428
USER	AdvDevStudyDataLake	3763	START	1600386195428	1600386195428
REQUEST	3693		request_1	1600386194637	1600386195433	OK	 
USER	AdvDevStudyDataLake	3693	END	1600386194636	1600386195433
USER	AdvDevStudyDataLake	3764	START	1600386195435	1600386195435
USER	AdvDevStudyDataLake	3765	START	1600386195446	1600386195446
REQUEST	3689		request_1	1600386194588	1600386195453	OK	 
USER	AdvDevStudyDataLake	3689	END	1600386194585	1600386195453
