RUN	studydatalake.EnhancedJava512Api	enhancedjava512api	1596653874631	 	3.3.1
REQUEST	11633		request_1	1596654004644	1596654004644	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11634	END	1596654004643	1596654004644
USER	Scenario Name	11633	END	1596654004643	1596654004644
USER	Scenario Name	11635	START	1596654004653	1596654004653
REQUEST	11635		request_1	1596654004653	1596654004653	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11635	END	1596654004653	1596654004654
USER	Scenario Name	11636	START	1596654004664	1596654004664
USER	Scenario Name	11637	START	1596654004664	1596654004664
REQUEST	11637		request_1	1596654004664	1596654004664	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11636		request_1	1596654004664	1596654004664	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11636	END	1596654004664	1596654004664
USER	Scenario Name	11637	END	1596654004664	1596654004664
USER	Scenario Name	11638	START	1596654004674	1596654004674
USER	Scenario Name	11639	START	1596654004674	1596654004674
REQUEST	11639		request_1	1596654004674	1596654004674	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11638		request_1	1596654004674	1596654004674	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11639	END	1596654004674	1596654004674
USER	Scenario Name	11638	END	1596654004674	1596654004674
USER	Scenario Name	11640	START	1596654004683	1596654004683
REQUEST	11640		request_1	1596654004684	1596654004684	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11640	END	1596654004683	1596654004684
USER	Scenario Name	11641	START	1596654004694	1596654004694
USER	Scenario Name	11642	START	1596654004694	1596654004694
REQUEST	11642		request_1	1596654004694	1596654004694	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11641		request_1	1596654004694	1596654004694	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11642	END	1596654004694	1596654004694
USER	Scenario Name	11641	END	1596654004694	1596654004694
REQUEST	4265		request_1	1596653944693	1596654004694	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4265	END	1596653944693	1596654004694
USER	Scenario Name	11643	START	1596654004703	1596654004703
REQUEST	11643		request_1	1596654004703	1596654004703	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11643	END	1596654004703	1596654004703
USER	Scenario Name	11644	START	1596654004714	1596654004714
USER	Scenario Name	11645	START	1596654004714	1596654004714
REQUEST	11644		request_1	1596654004715	1596654004715	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11645		request_1	1596654004715	1596654004715	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11644	END	1596654004714	1596654004715
USER	Scenario Name	11645	END	1596654004714	1596654004715
REQUEST	4266		request_1	1596653944714	1596654004717	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4266	END	1596653944713	1596654004718
USER	Scenario Name	11646	START	1596654004722	1596654004722
REQUEST	11646		request_1	1596654004722	1596654004722	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11646	END	1596654004722	1596654004722
REQUEST	4267		request_1	1596653944724	1596654004725	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4267	END	1596653944724	1596654004725
REQUEST	4268		request_1	1596653944733	1596654004733	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4268	END	1596653944732	1596654004733
USER	Scenario Name	11648	START	1596654004735	1596654004735
REQUEST	11648		request_1	1596654004735	1596654004735	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11648	END	1596654004735	1596654004735
USER	Scenario Name	11647	START	1596654004735	1596654004735
REQUEST	11647		request_1	1596654004735	1596654004735	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11647	END	1596654004735	1596654004735
USER	Scenario Name	11649	START	1596654004743	1596654004743
REQUEST	11649		request_1	1596654004743	1596654004744	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11649	END	1596654004743	1596654004744
REQUEST	4269		request_1	1596653944744	1596654004745	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4269	END	1596653944744	1596654004745
USER	Scenario Name	11650	START	1596654004754	1596654004754
USER	Scenario Name	11651	START	1596654004754	1596654004754
REQUEST	11650		request_1	1596654004754	1596654004755	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11650	END	1596654004754	1596654004755
REQUEST	11651		request_1	1596654004755	1596654004755	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11651	END	1596654004754	1596654004755
REQUEST	4270		request_1	1596653944754	1596654004755	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4270	END	1596653944754	1596654004755
USER	Scenario Name	11652	START	1596654004764	1596654004764
REQUEST	11652		request_1	1596654004765	1596654004765	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11652	END	1596654004764	1596654004765
REQUEST	4271		request_1	1596653944764	1596654004768	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4271	END	1596653944764	1596654004768
USER	Scenario Name	11653	START	1596654004774	1596654004774
USER	Scenario Name	11654	START	1596654004774	1596654004774
REQUEST	11654		request_1	1596654004774	1596654004774	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11653		request_1	1596654004774	1596654004774	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11653	END	1596654004774	1596654004774
USER	Scenario Name	11654	END	1596654004774	1596654004775
USER	Scenario Name	11655	START	1596654004783	1596654004783
REQUEST	11655		request_1	1596654004783	1596654004783	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11655	END	1596654004783	1596654004783
REQUEST	4273		request_1	1596653944785	1596654004786	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4273	END	1596653944785	1596654004786
USER	Scenario Name	11657	START	1596654004796	1596654004796
USER	Scenario Name	11656	START	1596654004795	1596654004795
REQUEST	11657		request_1	1596654004796	1596654004797	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11656		request_1	1596654004796	1596654004797	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11657	END	1596654004796	1596654004797
USER	Scenario Name	11656	END	1596654004795	1596654004797
REQUEST	11658		request_1	1596654004804	1596654004804	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11658	START	1596654004804	1596654004804
USER	Scenario Name	11658	END	1596654004804	1596654004804
USER	Scenario Name	11659	START	1596654004813	1596654004813
REQUEST	11659		request_1	1596654004814	1596654004814	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11659	END	1596654004813	1596654004814
USER	Scenario Name	11660	START	1596654004814	1596654004814
REQUEST	11660		request_1	1596654004814	1596654004814	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11660	END	1596654004814	1596654004814
REQUEST	4276		request_1	1596653944814	1596654004814	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4276	END	1596653944813	1596654004814
USER	Scenario Name	11661	START	1596654004822	1596654004822
REQUEST	11661		request_1	1596654004823	1596654004823	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11661	END	1596654004822	1596654004823
REQUEST	4277		request_1	1596653944825	1596654004825	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to loywsxjqul.execute-api.us-east-1.amazonaws.com/3.211.1.94:443 after 60000 ms
USER	Scenario Name	4277	END	1596653944824	1596654004825
REQUEST	5434		request_1	1596653956373	1596654004833	OK	 
USER	Scenario Name	5434	END	1596653956372	1596654004833
USER	Scenario Name	11662	START	1596654004835	1596654004835
REQUEST	11662		request_1	1596654004835	1596654004835	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	4278		request_1	1596653944833	1596654004835	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	11662	END	1596654004835	1596654004835
USER	Scenario Name	11663	START	1596654004835	1596654004835
USER	Scenario Name	4278	END	1596653944833	1596654004836
REQUEST	11663		request_1	1596654004836	1596654004836	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11663	END	1596654004835	1596654004836
USER	Scenario Name	11664	START	1596654004844	1596654004844
REQUEST	11664		request_1	1596654004844	1596654004844	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11664	END	1596654004844	1596654004844
REQUEST	4279		request_1	1596653944844	1596654004846	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4279	END	1596653944844	1596654004846
USER	Scenario Name	11665	START	1596654004853	1596654004853
USER	Scenario Name	11666	START	1596654004853	1596654004853
REQUEST	11665		request_1	1596654004853	1596654004853	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11666		request_1	1596654004853	1596654004853	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11666	END	1596654004853	1596654004853
USER	Scenario Name	11665	END	1596654004853	1596654004853
REQUEST	5436		request_1	1596653956392	1596654004863	OK	 
USER	Scenario Name	11667	START	1596654004863	1596654004863
REQUEST	11667		request_1	1596654004863	1596654004863	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11667	END	1596654004863	1596654004863
USER	Scenario Name	5436	END	1596653956392	1596654004863
USER	Scenario Name	11668	START	1596654004873	1596654004873
USER	Scenario Name	11669	START	1596654004873	1596654004873
REQUEST	11669		request_1	1596654004874	1596654004874	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11669	END	1596654004873	1596654004874
REQUEST	11668		request_1	1596654004874	1596654004874	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11668	END	1596654004873	1596654004874
USER	Scenario Name	11670	START	1596654004884	1596654004884
REQUEST	11670		request_1	1596654004884	1596654004885	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11670	END	1596654004884	1596654004885
REQUEST	4283		request_1	1596653944884	1596654004888	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4283	END	1596653944883	1596654004888
USER	Scenario Name	11672	START	1596654004893	1596654004893
USER	Scenario Name	11671	START	1596654004893	1596654004893
REQUEST	11672		request_1	1596654004893	1596654004893	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11671		request_1	1596654004893	1596654004893	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11672	END	1596654004893	1596654004893
USER	Scenario Name	11671	END	1596654004893	1596654004893
REQUEST	4284		request_1	1596653944894	1596654004895	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4284	END	1596653944894	1596654004895
USER	Scenario Name	11673	START	1596654004903	1596654004903
REQUEST	11673		request_1	1596654004903	1596654004903	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11673	END	1596654004903	1596654004903
USER	Scenario Name	11674	START	1596654004914	1596654004914
USER	Scenario Name	11675	START	1596654004914	1596654004914
REQUEST	11674		request_1	1596654004914	1596654004914	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11675		request_1	1596654004914	1596654004914	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11675	END	1596654004914	1596654004914
USER	Scenario Name	11674	END	1596654004914	1596654004914
REQUEST	4285		request_1	1596653944914	1596654004918	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to loywsxjqul.execute-api.us-east-1.amazonaws.com/3.211.1.94:443 after 60000 ms
USER	Scenario Name	4285	END	1596653944914	1596654004918
USER	Scenario Name	11676	START	1596654004923	1596654004923
USER	Scenario Name	11677	START	1596654004923	1596654004923
REQUEST	11677		request_1	1596654004924	1596654004924	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11677	END	1596654004923	1596654004924
REQUEST	11676		request_1	1596654004923	1596654004924	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11676	END	1596654004923	1596654004924
USER	Scenario Name	11678	START	1596654004933	1596654004933
REQUEST	11678		request_1	1596654004933	1596654004933	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11678	END	1596654004933	1596654004933
USER	Scenario Name	11680	START	1596654004944	1596654004944
USER	Scenario Name	11679	START	1596654004944	1596654004944
REQUEST	11680		request_1	1596654004944	1596654004944	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11679		request_1	1596654004944	1596654004944	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11679	END	1596654004944	1596654004944
USER	Scenario Name	11680	END	1596654004944	1596654004944
USER	Scenario Name	11681	START	1596654004954	1596654004954
REQUEST	11681		request_1	1596654004954	1596654004954	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11681	END	1596654004954	1596654004954
USER	Scenario Name	11683	START	1596654004963	1596654004963
USER	Scenario Name	11682	START	1596654004963	1596654004963
REQUEST	11683		request_1	1596654004963	1596654004963	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11682		request_1	1596654004963	1596654004963	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11683	END	1596654004963	1596654004963
USER	Scenario Name	11682	END	1596654004963	1596654004963
USER	Scenario Name	11684	START	1596654004974	1596654004974
REQUEST	11684		request_1	1596654004974	1596654004974	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11684	END	1596654004974	1596654004974
USER	Scenario Name	11686	START	1596654004984	1596654004984
USER	Scenario Name	11685	START	1596654004984	1596654004984
REQUEST	11686		request_1	1596654004984	1596654004984	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11686	END	1596654004984	1596654004984
REQUEST	11685		request_1	1596654004984	1596654004984	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11685	END	1596654004984	1596654004984
USER	Scenario Name	11687	START	1596654004993	1596654004993
REQUEST	11687		request_1	1596654004994	1596654004994	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11687	END	1596654004993	1596654004994
REQUEST	4293		request_1	1596653944994	1596654004995	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to loywsxjqul.execute-api.us-east-1.amazonaws.com/34.206.127.120:443 after 60000 ms
USER	Scenario Name	4293	END	1596653944994	1596654004995
USER	Scenario Name	11689	START	1596654005003	1596654005003
USER	Scenario Name	11688	START	1596654005003	1596654005003
REQUEST	11689		request_1	1596654005003	1596654005003	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11688		request_1	1596654005003	1596654005003	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11688	END	1596654005003	1596654005003
USER	Scenario Name	11689	END	1596654005003	1596654005003
REQUEST	4294		request_1	1596653945005	1596654005010	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4294	END	1596653945004	1596654005010
USER	Scenario Name	11690	START	1596654005014	1596654005014
REQUEST	11690		request_1	1596654005014	1596654005015	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11690	END	1596654005014	1596654005015
REQUEST	4295		request_1	1596653945013	1596654005017	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4295	END	1596653945012	1596654005017
USER	Scenario Name	11692	START	1596654005024	1596654005024
USER	Scenario Name	11691	START	1596654005024	1596654005024
REQUEST	11692		request_1	1596654005024	1596654005025	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	11691		request_1	1596654005024	1596654005025	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
USER	Scenario Name	11692	END	1596654005024	1596654005025
USER	Scenario Name	11691	END	1596654005024	1596654005025
REQUEST	4296		request_1	1596653945023	1596654005027	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
USER	Scenario Name	4296	END	1596653945023	1596654005027
REQUEST	5700		request_1	1596653958864	1596654005031	OK	 
REQUEST	4997		request_1	1596653952163	1596654005031	OK	 
REQUEST	5469		request_1	1596653956702	1596654005032	OK	 
REQUEST	4668		request_1	1596653948873	1596654005032	OK	 
USER	Scenario Name	5700	END	1596653958864	1596654005031
USER	Scenario Name	4997	END	1596653952163	1596654005031
USER	Scenario Name	5469	END	1596653956702	1596654005032
USER	Scenario Name	4668	END	1596653948873	1596654005032
REQUEST	5644		request_1	1596653958343	1596654005032	OK	 
REQUEST	4660		request_1	1596653948794	1596654005033	OK	 
REQUEST	4541		request_1	1596653947574	1596654005033	OK	 
REQUEST	6029		request_1	1596653961873	1596654005033	OK	 
REQUEST	5213		request_1	1596653954265	1596654005033	OK	 
REQUEST	5837		request_1	1596653960123	1596654005033	OK	 
REQUEST	4580		request_1	1596653947974	1596654005033	OK	 
REQUEST	4693		request_1	1596653949134	1596654005033	OK	 
REQUEST	5733		request_1	1596653959173	1596654005034	OK	 
REQUEST	4685		request_1	1596653949043	1596654005034	OK	 
REQUEST	5869		request_1	1596653960414	1596654005034	OK	 
REQUEST	5253		request_1	1596653954645	1596654005034	OK	 
REQUEST	5684		request_1	1596653958714	1596654005034	OK	 
REQUEST	4573		request_1	1596653947902	1596654005035	OK	 
REQUEST	5596		request_1	1596653957893	1596654005035	OK	 
REQUEST	4973		request_1	1596653951924	1596654005035	OK	 
REQUEST	4460		request_1	1596653946744	1596654005035	OK	 
REQUEST	5533		request_1	1596653957303	1596654005035	OK	 
USER	Scenario Name	5644	END	1596653958343	1596654005032
USER	Scenario Name	4541	END	1596653947574	1596654005033
USER	Scenario Name	6029	END	1596653961873	1596654005033
USER	Scenario Name	4660	END	1596653948794	1596654005033
USER	Scenario Name	5213	END	1596653954265	1596654005033
USER	Scenario Name	5837	END	1596653960123	1596654005033
USER	Scenario Name	4693	END	1596653949134	1596654005034
USER	Scenario Name	4580	END	1596653947974	1596654005034
USER	Scenario Name	5733	END	1596653959173	1596654005034
USER	Scenario Name	4685	END	1596653949043	1596654005034
USER	Scenario Name	5869	END	1596653960413	1596654005034
USER	Scenario Name	5253	END	1596653954644	1596654005034
USER	Scenario Name	5684	END	1596653958714	1596654005035
USER	Scenario Name	4573	END	1596653947902	1596654005035
USER	Scenario Name	5596	END	1596653957893	1596654005035
USER	Scenario Name	4973	END	1596653951924	1596654005035
USER	Scenario Name	11693	START	1596654005036	1596654005036
REQUEST	5444		request_1	1596653956473	1596654005036	OK	 
USER	Scenario Name	4460	END	1596653946744	1596654005036
REQUEST	5797		request_1	1596653959753	1596654005036	OK	 
REQUEST	5532		request_1	1596653957303	1596654005036	OK	 
REQUEST	4524		request_1	1596653947403	1596654005037	OK	 
REQUEST	4476		request_1	1596653946914	1596654005037	OK	 
USER	Scenario Name	5533	END	1596653957303	1596654005036
USER	Scenario Name	5444	END	1596653956473	1596654005036
USER	Scenario Name	5532	END	1596653957303	1596654005037
USER	Scenario Name	4524	END	1596653947403	1596654005037
USER	Scenario Name	4476	END	1596653946913	1596654005037
USER	Scenario Name	5797	END	1596653959753	1596654005037
REQUEST	5588		request_1	1596653957822	1596654005037	OK	 
REQUEST	5277		request_1	1596653954873	1596654005037	OK	 
USER	Scenario Name	5588	END	1596653957822	1596654005037
REQUEST	4604		request_1	1596653948222	1596654005037	OK	 
USER	Scenario Name	4604	END	1596653948222	1596654005037
REQUEST	5676		request_1	1596653958644	1596654005038	OK	 
REQUEST	4548		request_1	1596653947644	1596654005039	OK	 
REQUEST	4692		request_1	1596653949113	1596654005039	OK	 
REQUEST	5885		request_1	1596653960564	1596654005039	OK	 
USER	Scenario Name	5277	END	1596653954873	1596654005038
REQUEST	5508		request_1	1596653957073	1596654005039	OK	 
USER	Scenario Name	5676	END	1596653958644	1596654005038
USER	Scenario Name	4548	END	1596653947644	1596654005039
USER	Scenario Name	4692	END	1596653949113	1596654005039
USER	Scenario Name	5885	END	1596653960564	1596654005039
REQUEST	4493		request_1	1596653947084	1596654005039	OK	 
REQUEST	5524		request_1	1596653957224	1596654005040	OK	 
REQUEST	5669		request_1	1596653958572	1596654005040	OK	 
USER	Scenario Name	5508	END	1596653957073	1596654005039
USER	Scenario Name	4493	END	1596653947084	1596654005039
USER	Scenario Name	5524	END	1596653957224	1596654005040
REQUEST	6021		request_1	1596653961804	1596654005040	OK	 
USER	Scenario Name	5669	END	1596653958572	1596654005040
USER	Scenario Name	6021	END	1596653961803	1596654005040
REQUEST	6149		request_1	1596653962953	1596654005040	OK	 
USER	Scenario Name	6149	END	1596653962953	1596654005041
REQUEST	4717		request_1	1596653949373	1596654005041	OK	 
USER	Scenario Name	4717	END	1596653949373	1596654005041
REQUEST	6261		request_1	1596653963953	1596654005041	OK	 
REQUEST	5061		request_1	1596653952794	1596654005041	OK	 
USER	Scenario Name	6261	END	1596653963953	1596654005041
USER	Scenario Name	5061	END	1596653952794	1596654005041
REQUEST	5653		request_1	1596653958433	1596654005041	OK	 
REQUEST	5765		request_1	1596653959464	1596654005041	OK	 
REQUEST	5573		request_1	1596653957683	1596654005042	OK	 
REQUEST	5485		request_1	1596653956853	1596654005042	OK	 
REQUEST	11693		request_1	1596654005036	1596654005042	KO	j.n.UnknownHostException: loywsxjqul.execute-api.us-east-1.amazonaws.com
REQUEST	6277		request_1	1596653964094	1596654005044	OK	 
REQUEST	4341		request_1	1596653945503	1596654005044	OK	 
REQUEST	5541		request_1	1596653957384	1596654005046	OK	 
REQUEST	6093		request_1	1596653962455	1596654005046	OK	 
REQUEST	5677		request_1	1596653958653	1596654005047	OK	 
REQUEST	5901		request_1	1596653960713	1596654005047	OK	 
REQUEST	5845		request_1	1596653960195	1596654005047	OK	 
REQUEST	5709		request_1	1596653958944	1596654005047	OK	 
REQUEST	5909		request_1	1596653960784	1596654005047	OK	 
REQUEST	5701		request_1	1596653958874	1596654005048	OK	 
REQUEST	5293		request_1	1596653955033	1596654005048	OK	 
REQUEST	5189		request_1	1596653954034	1596654005048	OK	 
REQUEST	5445		request_1	1596653956484	1596654005048	OK	 
REQUEST	4701		request_1	1596653949214	1596654005048	OK	 
REQUEST	5525		request_1	1596653957233	1596654005049	OK	 
REQUEST	6173		request_1	1596653963163	1596654005049	OK	 
REQUEST	6197		request_1	1596653963374	1596654005049	OK	 
REQUEST	5173		request_1	1596653953874	1596654005049	OK	 
REQUEST	5629		request_1	1596653958204	1596654005049	OK	 
REQUEST	5229		request_1	1596653954414	1596654005050	OK	 
REQUEST	6525		request_1	1596653966262	1596654005050	OK	 
REQUEST	5453		request_1	1596653956553	1596654005050	OK	 
USER	Scenario Name	5653	END	1596653958433	1596654005041
USER	Scenario Name	5765	END	1596653959464	1596654005042
USER	Scenario Name	5573	END	1596653957683	1596654005042
USER	Scenario Name	5485	END	1596653956853	1596654005042
USER	Scenario Name	11693	END	1596654005036	1596654005042
USER	Scenario Name	6277	END	1596653964093	1596654005044
USER	Scenario Name	4341	END	1596653945503	1596654005046
USER	Scenario Name	5541	END	1596653957384	1596654005046
USER	Scenario Name	6093	END	1596653962455	1596654005046
USER	Scenario Name	5677	END	1596653958653	1596654005047
USER	Scenario Name	5901	END	1596653960713	1596654005047
USER	Scenario Name	5845	END	1596653960195	1596654005047
USER	Scenario Name	5709	END	1596653958944	1596654005047
USER	Scenario Name	5909	END	1596653960784	1596654005047
USER	Scenario Name	5701	END	1596653958874	1596654005048
USER	Scenario Name	5293	END	1596653955033	1596654005048
USER	Scenario Name	5189	END	1596653954034	1596654005048
USER	Scenario Name	5445	END	1596653956484	1596654005048
USER	Scenario Name	4701	END	1596653949214	1596654005049
USER	Scenario Name	5525	END	1596653957233	1596654005049
USER	Scenario Name	6173	END	1596653963163	1596654005049
USER	Scenario Name	6197	END	1596653963373	1596654005049
USER	Scenario Name	5173	END	1596653953874	1596654005049
USER	Scenario Name	5629	END	1596653958204	1596654005049
USER	Scenario Name	5229	END	1596653954413	1596654005050
USER	Scenario Name	6525	END	1596653966262	1596654005050
USER	Scenario Name	5453	END	1596653956553	1596654005051
REQUEST	4853		request_1	1596653950734	1596654005051	OK	 
USER	Scenario Name	4853	END	1596653950734	1596654005051
REQUEST	5029		request_1	1596653952472	1596654005051	OK	 
REQUEST	4298		request_1	1596653945044	1596654005051	KO	i.g.h.c.i.RequestTimeoutException: Request timeout after 60000 ms
REQUEST	4636		request_1	1596653948544	1596654005051	OK	 
REQUEST	5756		request_1	1596653959382	1596654005051	OK	 
REQUEST	5301		request_1	1596653955105	1596654005051	OK	 
USER	Scenario Name	4298	END	1596653945044	1596654005051
USER	Scenario Name	4636	END	1596653948544	1596654005051
USER	Scenario Name	5029	END	1596653952472	1596654005051
REQUEST	5685		request_1	1596653958724	1596654005052	OK	 
REQUEST	5604		request_1	1596653957974	1596654005052	OK	 
REQUEST	5724		request_1	1596653959084	1596654005052	OK	 
REQUEST	4445		request_1	1596653946594	1596654005052	OK	 
REQUEST	4700		request_1	1596653949205	1596654005052	OK	 
USER	Scenario Name	11694	START	1596654005052	1596654005052
USER	Scenario Name	5756	END	1596653959382	1596654005052
USER	Scenario Name	5301	END	1596653955104	1596654005052
USER	Scenario Name	5604	END	1596653957974	1596654005052
USER	Scenario Name	5685	END	1596653958723	1596654005052
USER	Scenario Name	5724	END	1596653959084	1596654005052
USER	Scenario Name	4445	END	1596653946594	1596654005052
REQUEST	4564		request_1	1596653947813	1596654005052	OK	 
REQUEST	5740		request_1	1596653959234	1596654005052	OK	 
REQUEST	5548		request_1	1596653957443	1596654005052	OK	 
REQUEST	5661		request_1	1596653958503	1596654005053	OK	 
REQUEST	4757		request_1	1596653949773	1596654005053	OK	 
REQUEST	4421		request_1	1596653946344	1596654005053	OK	 
